epoch,total,mle,pl,ode,ic,monotonic
1,705043.5625,0.6509304642677307,5.213821887969971,0.9786795973777771,0.4164533019065857,7050389.5
2,515753.5,0.6523716449737549,5.21343994140625,0.9752287864685059,0.41616901755332947,5157488.5
3,356243.75,0.6538228988647461,5.213045597076416,0.9719065427780151,0.4158710837364197,3562391.0
4,226453.1875,0.65525883436203,5.212636470794678,0.968748152256012,0.4155561029911041,2264485.5
5,126219.8828125,0.6566756963729858,5.212210655212402,0.965716540813446,0.4152190685272217,1262152.375
6,55290.99609375,0.6580661535263062,5.211765766143799,0.9627874493598938,0.41485199332237244,552863.5625
7,13345.9365234375,0.6594124436378479,5.211301803588867,0.9599533677101135,0.41444066166877747,133412.96875
8,4.637300968170166,0.6606784462928772,5.2108330726623535,0.9572178721427917,0.4139512777328491,0.00036792928585782647
9,4.628699779510498,0.6637983918190002,5.2105302810668945,0.9472119212150574,0.4124244749546051,0.0
10,4.617496013641357,0.6671693921089172,5.2101287841796875,0.9348438382148743,0.4104185104370117,0.0
11,4.6047492027282715,0.6706371903419495,5.209665775299072,0.9211539626121521,0.40812528133392334,0.0
12,4.591028690338135,0.6741257309913635,5.209158420562744,0.9066820740699768,0.4056413769721985,0.0
13,4.576681613922119,0.6775873303413391,5.208620071411133,0.8917602300643921,0.4030243158340454,0.0
14,4.561938285827637,0.6809890866279602,5.208057403564453,0.8766101598739624,0.4003106951713562,0.0
15,4.546953201293945,0.6843053102493286,5.207474231719971,0.8613856434822083,0.3975248634815216,0.0
16,4.531833648681641,0.687516450881958,5.206876277923584,0.8461949825286865,0.39468392729759216,0.0
17,4.516654014587402,0.6906064748764038,5.206264972686768,0.8311147093772888,0.39180028438568115,2.9820981239936373e-09
18,4.501466751098633,0.6935616731643677,5.2056450843811035,0.8161996006965637,0.388882577419281,2.029354618571233e-06
19,4.48630428314209,0.6963702440261841,5.205015659332275,0.8014888167381287,0.3859364986419678,1.142046312452294e-05
20,4.47119140625,0.6990219950675964,5.204379558563232,0.7870104908943176,0.3829655349254608,3.260682206018828e-05
21,4.456139087677002,0.7015070915222168,5.203738212585449,0.7727846503257751,0.37997135519981384,6.884602771606296e-05
22,4.4411540031433105,0.7038164734840393,5.203091144561768,0.7588257193565369,0.3769540786743164,0.00012361857807263732
23,4.426238059997559,0.7059415578842163,5.202441215515137,0.7451430559158325,0.3739129602909088,0.00020098095410503447
24,4.411386966705322,0.7078740000724792,5.201786994934082,0.731742799282074,0.370846152305603,0.0003056951391045004
25,4.396594524383545,0.7096058130264282,5.201130390167236,0.7186278700828552,0.36775121092796326,0.00044337622239254415
26,4.381851673126221,0.7111297845840454,5.200471878051758,0.7057991623878479,0.36462509632110596,0.0006206615944392979
27,4.367148399353027,0.7124388217926025,5.199811935424805,0.6932553648948669,0.3614642322063446,0.0008454123162664473
28,4.352473258972168,0.7135268449783325,5.199150562286377,0.6809934377670288,0.35826489329338074,0.0011269472306594253
29,4.3378119468688965,0.7143881320953369,5.198488235473633,0.6690089702606201,0.35502299666404724,0.0014763169456273317
30,4.3231520652771,0.7150177359580994,5.197824954986572,0.6572967171669006,0.35173434019088745,0.0019066242966800928
31,4.3084797859191895,0.7154117226600647,5.1971611976623535,0.6458500027656555,0.34839460253715515,0.0024333938490599394
32,4.293784141540527,0.7155666351318359,5.196497917175293,0.6346617341041565,0.3449995219707489,0.0030749996658414602
33,4.279050827026367,0.7154799699783325,5.195833683013916,0.6237239837646484,0.34154483675956726,0.0038531438913196325
34,4.2642693519592285,0.7151504158973694,5.195169925689697,0.6130285859107971,0.33802637457847595,0.004793390166014433
35,4.249430179595947,0.7145773768424988,5.1945061683654785,0.6025665998458862,0.3344400227069855,0.005925723351538181
36,4.234522819519043,0.7137614488601685,5.193844318389893,0.5923286080360413,0.33078205585479736,0.007285119965672493
37,4.219540119171143,0.712704598903656,5.19318151473999,0.582304835319519,0.32704874873161316,0.008912049233913422
38,4.204477310180664,0.7114100456237793,5.192520618438721,0.5724846124649048,0.32323676347732544,0.010852854698896408
39,4.189328670501709,0.7098826766014099,5.191860198974609,0.5628565549850464,0.31934306025505066,0.013159786351025105
40,4.174091815948486,0.7081291079521179,5.191200256347656,0.5534086227416992,0.3153647482395172,0.015890691429376602
41,4.158766746520996,0.7061579823493958,5.190542221069336,0.5441275238990784,0.3112994134426117,0.01910761371254921
42,4.1433539390563965,0.7039802074432373,5.189885139465332,0.5349987745285034,0.30714496970176697,0.022874802350997925
43,4.1278557777404785,0.701609194278717,5.1892290115356445,0.5260069370269775,0.3028995096683502,0.027254287153482437
44,4.112275123596191,0.6990609765052795,5.188574314117432,0.5171350836753845,0.2985617518424988,0.03230034187436104
45,4.096615791320801,0.6963541507720947,5.187921047210693,0.5083650350570679,0.2941306531429291,0.03805089369416237
46,4.0808796882629395,0.6935108304023743,5.187268257141113,0.49967730045318604,0.2896057069301605,0.04451615735888481
47,4.065069198608398,0.6905552744865417,5.186617851257324,0.49105146527290344,0.28498703241348267,0.05166563391685486
48,4.049181938171387,0.6875142455101013,5.185968399047852,0.4824666976928711,0.28027522563934326,0.0594160221517086
49,4.033211708068848,0.6844155788421631,5.185319900512695,0.47390276193618774,0.27547159790992737,0.0676226019859314
50,4.017151355743408,0.6812863945960999,5.184674263000488,0.46534132957458496,0.27057817578315735,0.07608630508184433
51,4.000985145568848,0.6781519651412964,5.1840291023254395,0.456766813993454,0.26559779047966003,0.08454161882400513
52,3.9847004413604736,0.6750311851501465,5.183386325836182,0.448169469833374,0.2605336904525757,0.09272783994674683
53,3.968282699584961,0.6719377636909485,5.182744979858398,0.43954432010650635,0.255389928817749,0.10038240253925323
54,3.95172381401062,0.6688745021820068,5.1821064949035645,0.43089503049850464,0.2501707971096039,0.1073032096028328
55,3.9350199699401855,0.6658335328102112,5.181469440460205,0.42223265767097473,0.24488089978694916,0.11338258534669876
56,3.9181759357452393,0.6627961993217468,5.180835247039795,0.4135757088661194,0.23952502012252808,0.11861270666122437
57,3.901200532913208,0.6597350835800171,5.180202007293701,0.4049486517906189,0.23410816490650177,0.12307744473218918
58,3.8841099739074707,0.6566144227981567,5.179571628570557,0.39638030529022217,0.22863568365573883,0.12693452835083008
59,3.866917848587036,0.653393566608429,5.178943157196045,0.38790270686149597,0.22311310470104218,0.13037018477916718
60,3.849640130996704,0.6500328779220581,5.178317070007324,0.3795459568500519,0.2175465077161789,0.1335613876581192
61,3.8322906494140625,0.6464914679527283,5.17769193649292,0.37134048342704773,0.21194249391555786,0.13670088350772858
62,3.8148818016052246,0.6427295804023743,5.177069187164307,0.3633151650428772,0.20630793273448944,0.1399471014738083
63,3.797423839569092,0.6387138962745667,5.17644739151001,0.3554939031600952,0.20065030455589294,0.1434227079153061
64,3.779927968978882,0.6344147324562073,5.175827503204346,0.34789809584617615,0.194977268576622,0.14724203944206238
65,3.7624025344848633,0.6298084259033203,5.1752095222473145,0.34054484963417053,0.1892969161272049,0.1514732837677002
66,3.744856595993042,0.6248782873153687,5.174593448638916,0.33344680070877075,0.18361742794513702,0.1561756730079651
67,3.727301836013794,0.6196127533912659,5.17397928237915,0.3266133964061737,0.17794710397720337,0.16139087080955505
68,3.709747791290283,0.6140074729919434,5.173366069793701,0.3200496733188629,0.17229433357715607,0.1671319603919983
69,3.6922075748443604,0.6080638766288757,5.172755718231201,0.31375759840011597,0.1666673868894577,0.1734059602022171
70,3.6746928691864014,0.6017882227897644,5.172145843505859,0.3077363073825836,0.16107451915740967,0.1802082508802414
71,3.6572189331054688,0.5951910614967346,5.171538829803467,0.3019826114177704,0.15552380681037903,0.1875213384628296
72,3.6397993564605713,0.5882880687713623,5.170933246612549,0.29649075865745544,0.15002310276031494,0.19531117379665375
73,3.622450351715088,0.5810988545417786,5.170330047607422,0.2912529706954956,0.14458011090755463,0.20353467762470245
74,3.6051857471466064,0.5736454725265503,5.169727802276611,0.28626012802124023,0.1392022669315338,0.21213895082473755
75,3.5880215167999268,0.5659522414207458,5.16912841796875,0.2815019488334656,0.13389675319194794,0.22106164693832397
76,3.5709714889526367,0.5580453276634216,5.168529987335205,0.27696746587753296,0.12867042422294617,0.23023229837417603
77,3.5540504455566406,0.5499514937400818,5.167933464050293,0.2726449966430664,0.1235298290848732,0.23957370221614838
78,3.537271738052368,0.5416980385780334,5.167338848114014,0.2685227394104004,0.11848117411136627,0.2490043044090271
79,3.5206477642059326,0.5333120226860046,5.166745185852051,0.264588862657547,0.11353025585412979,0.25844043493270874
80,3.5041911602020264,0.5248197317123413,5.166154384613037,0.2608320415019989,0.10868249088525772,0.26779937744140625
81,3.4879119396209717,0.5162462592124939,5.165564060211182,0.25724104046821594,0.1039428636431694,0.27699798345565796
82,3.471820831298828,0.5076158046722412,5.164975643157959,0.25380539894104004,0.09931588917970657,0.28595906496047974
83,3.455935001373291,0.49895423650741577,5.164389610290527,0.250516802072525,0.09480772167444229,0.29461267590522766
84,3.440274715423584,0.49028778076171875,5.16380500793457,0.2473689615726471,0.09042516350746155,0.3029004633426666
85,3.424858331680298,0.48163893818855286,5.163222789764404,0.24435639381408691,0.08617380261421204,0.3107796609401703
86,3.4097037315368652,0.4730263650417328,5.162644386291504,0.24147482216358185,0.08205819129943848,0.31822308897972107
87,3.394824266433716,0.4644661247730255,5.162069320678711,0.2387206256389618,0.07808183878660202,0.3252105712890625
88,3.380232334136963,0.4559720754623413,5.161498069763184,0.23609043657779694,0.0742473155260086,0.331733763217926
89,3.365938186645508,0.4475547671318054,5.160930633544922,0.23358193039894104,0.07055627554655075,0.3377983272075653
90,3.3519508838653564,0.439222127199173,5.160367488861084,0.23119360208511353,0.06700952351093292,0.34342023730278015
91,3.3382773399353027,0.43098074197769165,5.15980863571167,0.2289237529039383,0.06360717862844467,0.34861326217651367
92,3.3249223232269287,0.4228362441062927,5.15925407409668,0.22677060961723328,0.060348596423864365,0.3533981442451477
93,3.3118903636932373,0.41479256749153137,5.15870475769043,0.2247326821088791,0.05723252519965172,0.35780197381973267
94,3.299182891845703,0.4068525433540344,5.158160209655762,0.22280830144882202,0.054257165640592575,0.36184707283973694
95,3.2868003845214844,0.39901986718177795,5.157620429992676,0.22099481523036957,0.05142020434141159,0.36555296182632446
96,3.274742841720581,0.39129719138145447,5.15708589553833,0.21928945183753967,0.04871886596083641,0.3689429461956024
97,3.263007640838623,0.3836866021156311,5.156556606292725,0.21768933534622192,0.04615002125501633,0.372035413980484
98,3.2515928745269775,0.3761915862560272,5.156033515930176,0.2161901593208313,0.04371017962694168,0.3748408854007721
