epoch,total,mle,pl,ode,ic
1,4.957788467407227,0.6748141050338745,5.213821887969971,1.1629040241241455,0.5131597518920898
2,4.942480087280273,0.6760742664337158,5.213207244873047,1.15030837059021,0.5094937682151794
3,4.927330017089844,0.6772390604019165,5.212593078613281,1.1379473209381104,0.5058468580245972
4,4.912323474884033,0.6783057451248169,5.21198034286499,1.1258141994476318,0.5022130012512207
5,4.8974456787109375,0.6792771816253662,5.211368083953857,1.113896369934082,0.49858802556991577
6,4.882683753967285,0.6801615953445435,5.210756301879883,1.1021766662597656,0.494967520236969
7,4.868024826049805,0.6809648871421814,5.210145473480225,1.0906386375427246,0.4913480877876282
8,4.85345458984375,0.681688666343689,5.209536552429199,1.0792710781097412,0.487726092338562
9,4.838958263397217,0.6823304891586304,5.208927631378174,1.0680665969848633,0.484097421169281
10,4.82452392578125,0.6828845739364624,5.208319187164307,1.0570214986801147,0.48045802116394043
11,4.8101372718811035,0.6833434104919434,5.2077131271362305,1.0461331605911255,0.47680404782295227
12,4.795783042907715,0.6836990714073181,5.2071075439453125,1.035398244857788,0.47313204407691956
13,4.781446933746338,0.6839444637298584,5.206502437591553,1.0248126983642578,0.46943873167037964
14,4.767114639282227,0.6840726733207703,5.205898761749268,1.0143718719482422,0.46572089195251465
15,4.752771377563477,0.6840782761573792,5.205296039581299,1.0040700435638428,0.46197500824928284
16,4.7384033203125,0.6839563846588135,5.204695701599121,0.993901252746582,0.4581974148750305
17,4.72399377822876,0.6837034225463867,5.204095840454102,0.9838581681251526,0.4543842673301697
18,4.709530830383301,0.6833167672157288,5.203497886657715,0.9739335775375366,0.4505316913127899
19,4.695000171661377,0.6827946901321411,5.2029008865356445,0.9641194343566895,0.4466356933116913
20,4.680388927459717,0.6821357607841492,5.202305316925049,0.9544075727462769,0.44269266724586487
21,4.665683269500732,0.681339681148529,5.2017107009887695,0.9447892904281616,0.43869897723197937
22,4.650872707366943,0.6804062724113464,5.201118469238281,0.9352556467056274,0.4346514344215393
