epoch,total,mle,pl,ode,ic,monotonic,min_slope,smoothness,baseline_ref
1,38.857784271240234,1.2679250240325928,5.474617958068848,27.166147232055664,9.055052757263184,1.617186285329808e-06,0.0,2.1347257472825731e-07,0.0
2,36.68153381347656,1.2977817058563232,5.474617958068848,25.011377334594727,9.003716468811035,5.222650997893652e-06,0.0,2.976343296268169e-07,0.0
3,34.65983963012695,1.3276926279067993,5.474617958068848,23.01192855834961,8.951560974121094,1.0865198419196531e-05,0.0,3.964758263919066e-07,0.0
4,32.780452728271484,1.3576918840408325,5.474617958068848,21.155385971069336,8.898715019226074,1.8143771740142256e-05,0.0,5.103473768031108e-07,0.0
5,31.03228759765625,1.3878287076950073,5.474617958068848,19.43083381652832,8.844964027404785,2.6902696845354512e-05,0.0,6.400936740647012e-07,0.0
6,29.405406951904297,1.418135404586792,5.474617958068848,17.82842254638672,8.790184020996094,3.7138277548365295e-05,0.0,7.864529152357136e-07,0.0
7,27.890544891357422,1.4486457109451294,5.474617958068848,16.338937759399414,8.734291076660156,4.8897501983447e-05,0.0,9.502840612185537e-07,0.0
8,26.479238510131836,1.4793850183486938,5.474617958068848,14.953998565673828,8.677183151245117,6.234871398191899e-05,0.0,1.1324924571454176e-06,0.0
9,25.1638126373291,1.5103731155395508,5.474617958068848,13.666020393371582,8.618743896484375,7.774911500746384e-05,0.0,1.3339928273126134e-06,0.0
10,23.937334060668945,1.5416295528411865,5.474617958068848,12.468185424804688,8.558839797973633,9.540455357637256e-05,0.0,1.5557850474579027e-06,0.0
11,22.793546676635742,1.5731709003448486,5.474617958068848,11.354361534118652,8.497330665588379,0.00011566215835046023,0.0,1.798954372134176e-06,0.0
12,21.726871490478516,1.6050113439559937,5.474617958068848,10.319089889526367,8.434081077575684,0.0001389186072628945,0.0,2.0645286440412747e-06,0.0
13,20.732297897338867,1.6371573209762573,5.474617958068848,9.357484817504883,8.368961334228516,0.0001656319509493187,0.0,2.3534880710940342e-06,0.0
