epoch,total,mle,pl,ode,ic,monotonic,min_slope,baseline_ref
1,122.0374755859375,0.46339303255081177,5.377803802490234,119.68306732177734,0.546561598777771,0.0,0.0,0.0
2,113.85005950927734,0.49794507026672363,5.377804279327393,111.46321868896484,0.5444413423538208,0.0,0.0,0.0
3,106.29360961914062,0.5323935747146606,5.377803802490234,103.87446594238281,0.5422939658164978,0.0,0.0,0.0
4,99.30618286132812,0.5665005445480347,5.377804279327393,96.85511016845703,0.5401234030723572,0.0,0.0,0.0
5,92.829833984375,0.6004050374031067,5.377803325653076,90.34705352783203,0.5379281640052795,0.0,0.0,0.0
6,86.8106918334961,0.6342753767967224,5.377803802490234,84.29625701904297,0.5357041358947754,0.0,0.0,0.0
7,81.20037841796875,0.6682252883911133,5.377804279327393,78.65425109863281,0.5334473848342896,0.0,0.0,0.0
8,75.9573745727539,0.7023420333862305,5.377803325653076,73.37943267822266,0.5311543345451355,0.0,0.0,0.0
9,71.04508209228516,0.7367309331893921,5.377803802490234,68.43507385253906,0.5288220643997192,0.0,0.0,0.0
10,66.43131256103516,0.7715160846710205,5.377804279327393,63.78889083862305,0.5264477729797363,0.0,0.0,0.0
11,62.08781814575195,0.8068245649337769,5.377803802490234,59.412513732910156,0.5240277647972107,0.0,0.0,0.0
12,57.99039077758789,0.8427762389183044,5.377804279327393,55.2816047668457,0.521557629108429,0.0,0.0,0.0
13,54.118473052978516,0.8794811964035034,5.377803802490234,51.37550735473633,0.5190320014953613,0.0,0.0,0.0
14,50.454830169677734,0.9170438051223755,5.377804279327393,47.6768913269043,0.5164453387260437,0.0,0.0,0.0
15,46.9850959777832,0.9555670022964478,5.377804279327393,44.171287536621094,0.5137916207313538,0.0,0.0,0.0
16,43.69744873046875,0.9951528906822205,5.377803802490234,40.846778869628906,0.5110653638839722,0.0,0.0,0.0
17,40.58224105834961,1.0359020233154297,5.377804279327393,37.69363021850586,0.5082604289054871,0.0,0.0,0.0
18,37.631683349609375,1.0779141187667847,5.377804279327393,34.70394515991211,0.5053707957267761,0.0,0.0,0.0
19,34.83944320678711,1.1212891340255737,5.377804279327393,31.87131118774414,0.5023905038833618,0.0,0.0,0.0
20,32.20050048828125,1.1661269664764404,5.377805233001709,29.190608978271484,0.499313086271286,0.0,0.0,0.0
21,29.710628509521484,1.2125244140625,5.377804279327393,26.657522201538086,0.4961320459842682,0.0,0.0,0.0
22,27.366416931152344,1.2605745792388916,5.377804279327393,24.2685489654541,0.49284082651138306,0.0,0.0,0.0
23,25.16483497619629,1.3103631734848022,5.377804279327393,22.020587921142578,0.4894326329231262,0.0,0.0,0.0
24,23.10319709777832,1.3619657754898071,5.377804279327393,19.910879135131836,0.4859004020690918,0.0,0.0,0.0
25,21.178979873657227,1.4154433012008667,5.377805233001709,17.936847686767578,0.48223644495010376,0.0,0.0,0.0
26,19.38955307006836,1.4708369970321655,5.377804756164551,16.09583282470703,0.47843238711357117,0.0,0.0,0.0
