epoch,total,mle,pl,ode,ic,monotonic
1,1325364.25,0.6571574211120605,5.2243452072143555,1.0165998935699463,0.5096519589424133,13253595.0
2,1012377.75,0.6592919230461121,5.224020004272461,1.009859323501587,0.5093713998794556,10123729.0
3,741637.75,0.6613097190856934,5.2236809730529785,1.0040247440338135,0.50907963514328,7416329.5
4,513104.1875,0.663280189037323,5.223325729370117,0.9987941980361938,0.5087738037109375,5130994.0
5,326658.0,0.6652110815048218,5.222952365875244,0.9940486550331116,0.5084507465362549,3266532.0
6,182148.84375,0.6671010255813599,5.2225565910339355,0.9897022843360901,0.5081055164337158,1821440.625
7,79512.25,0.6689574122428894,5.2221360206604,0.9856640696525574,0.5077303051948547,795074.75
8,18784.19140625,0.6707886457443237,5.221685886383057,0.9818459153175354,0.5073114037513733,187794.203125
9,4.806472301483154,0.6725858449935913,5.221212863922119,0.9781817197799683,0.5068166851997375,0.3828165531158447
10,4.781182765960693,0.6764152646064758,5.220881938934326,0.967300295829773,0.5052306056022644,0.2179584503173828
11,4.761669158935547,0.6814998984336853,5.2204461097717285,0.9526293277740479,0.5031465888023376,0.14170090854167938
12,4.743590354919434,0.6873016357421875,5.219940662384033,0.9358120560646057,0.500738263130188,0.0976780503988266
13,4.726010799407959,0.6935201287269592,5.2193827629089355,0.9177204966545105,0.4980924725532532,0.06986085325479507
14,4.708651542663574,0.6999700665473938,5.218783378601074,0.8988872170448303,0.49526524543762207,0.05137476697564125
15,4.69142484664917,0.7065274715423584,5.21815299987793,0.8796650171279907,0.49229514598846436,0.038603607565164566
16,4.674312114715576,0.7131045460700989,5.217495918273926,0.8602960109710693,0.4892098903656006,0.029538501054048538
17,4.657322406768799,0.7196371555328369,5.216818332672119,0.8409497737884521,0.4860297739505768,0.0229677464812994
18,4.640466690063477,0.7260767817497253,5.216122627258301,0.8217467665672302,0.4827694296836853,0.018125511705875397
19,4.623754978179932,0.7323840856552124,5.215413570404053,0.8027746677398682,0.4794389307498932,0.014510011300444603
20,4.607193946838379,0.7385274171829224,5.214691638946533,0.7840977907180786,0.47604474425315857,0.011782102286815643
21,4.590782642364502,0.7444794178009033,5.213957786560059,0.7657630443572998,0.4725903570652008,0.00970678124576807
22,4.574520111083984,0.7502166628837585,5.213217735290527,0.7478048205375671,0.469077467918396,0.008118216879665852
23,4.558395862579346,0.7557182908058167,5.21246862411499,0.7302473187446594,0.46550607681274414,0.006897577550262213
24,4.542401313781738,0.760965883731842,5.211713790893555,0.7131071090698242,0.46187537908554077,0.005958687048405409
25,4.526522636413574,0.7659426927566528,5.210953712463379,0.6963952779769897,0.4581836760044098,0.005238513927906752
26,4.510743141174316,0.7706330418586731,5.210188388824463,0.6801183223724365,0.4544285535812378,0.004690731875598431
27,4.495047569274902,0.7750228047370911,5.2094197273254395,0.6642800569534302,0.45060694217681885,0.004281270783394575
28,4.479417324066162,0.779098629951477,5.20864725112915,0.648880660533905,0.4467158317565918,0.003985247109085321
29,4.463832855224609,0.7828478217124939,5.207871437072754,0.6339188814163208,0.4427516460418701,0.003784751985222101
30,4.448274612426758,0.7862590551376343,5.207093715667725,0.6193913221359253,0.4387105703353882,0.0036673368886113167
31,4.432723045349121,0.7893215417861938,5.2063140869140625,0.6052930355072021,0.4345890283584595,0.003624933073297143
32,4.4171576499938965,0.7920253276824951,5.205531597137451,0.5916181802749634,0.43038320541381836,0.0036531053483486176
33,4.401560306549072,0.7943617701530457,5.20474910736084,0.5783593654632568,0.4260893762111664,0.003750554984435439
34,4.385910511016846,0.7963226437568665,5.203965187072754,0.565509021282196,0.42170417308807373,0.003918827977031469
35,4.370190620422363,0.7979012727737427,5.203179836273193,0.5530585050582886,0.41722431778907776,0.004162134137004614
36,4.35438346862793,0.7990919351577759,5.202394008636475,0.5409988760948181,0.4126468598842621,0.0044873375445604324
37,4.338473796844482,0.7998899221420288,5.201608180999756,0.5293204188346863,0.4079694151878357,0.004903995897620916
38,4.322448253631592,0.800291895866394,5.200821399688721,0.5180132985115051,0.40318968892097473,0.005424506030976772
39,4.3062920570373535,0.8002957701683044,5.2000346183776855,0.5070667266845703,0.39830586314201355,0.006064331624656916
40,4.289996147155762,0.799901008605957,5.199248790740967,0.4964698255062103,0.39331671595573425,0.006842251867055893
41,4.273550510406494,0.7991082668304443,5.198462963104248,0.4862111806869507,0.3882210850715637,0.007780672982335091
42,4.256946086883545,0.7979193925857544,5.1976776123046875,0.47627899050712585,0.383018434047699,0.008905966766178608
43,4.240178108215332,0.7963380813598633,5.196892261505127,0.4666607677936554,0.37770843505859375,0.01024877279996872
44,4.223242282867432,0.7943692803382874,5.196107387542725,0.4573436975479126,0.37229129672050476,0.011844294145703316
