epoch,total,mle,pl,ode,ic
1,4.73650598526001,0.8383734226226807,5.213821887969971,0.8142201900482178,0.47700172662734985
2,4.717182636260986,0.8422712087631226,5.213207244873047,0.7947745323181152,0.47353318333625793
3,4.698339939117432,0.8458208441734314,5.212593078613281,0.7761461734771729,0.4700761139392853
4,4.6799421310424805,0.8489915132522583,5.211978912353516,0.7583284378051758,0.4666326940059662
5,4.661957263946533,0.8517835736274719,5.211366176605225,0.7412905693054199,0.4631999731063843
6,4.64435338973999,0.8541871905326843,5.210752964019775,0.7250146269798279,0.45977476239204407
7,4.627099514007568,0.8561841249465942,5.210139751434326,0.709492027759552,0.45635297894477844
8,4.61016321182251,0.8577593564987183,5.209526538848877,0.694710910320282,0.45292988419532776
9,4.593516826629639,0.8589028120040894,5.208913326263428,0.6806563138961792,0.44950106739997864
10,4.5771307945251465,0.8596087098121643,5.208300590515137,0.6673092842102051,0.4460624158382416
11,4.560976028442383,0.8598735332489014,5.207686901092529,0.6546494364738464,0.44260987639427185
12,4.545028209686279,0.8596967458724976,5.207074165344238,0.6426550149917603,0.43913936614990234
13,4.52925968170166,0.859079897403717,5.206459999084473,0.6313027143478394,0.4356468617916107
14,4.513646602630615,0.8580266833305359,5.205845832824707,0.6205689907073975,0.4321281611919403
15,4.498167037963867,0.8565422892570496,5.2052321434021,0.6104294061660767,0.4285792112350464
16,4.482799053192139,0.8546336889266968,5.20461893081665,0.6008598804473877,0.4249958395957947
17,4.467521667480469,0.8523088097572327,5.204004287719727,0.5918363928794861,0.4213740825653076
18,4.452316761016846,0.8495774865150452,5.203389644622803,0.5833345651626587,0.4177098870277405
19,4.437168121337891,0.8464504480361938,5.202775955200195,0.575330376625061,0.41399940848350525
20,4.422059535980225,0.8429399728775024,5.20216178894043,0.5677998065948486,0.41023895144462585
21,4.40697717666626,0.8390597105026245,5.201547145843506,0.5607190132141113,0.4064250588417053
22,4.391908645629883,0.8348243236541748,5.200932025909424,0.5540638566017151,0.40255439281463623
23,4.3768439292907715,0.8302504420280457,5.200317859649658,0.5478102564811707,0.3986240029335022
24,4.361772537231445,0.8253555297851562,5.199703693389893,0.541934072971344,0.39463114738464355
25,4.3466877937316895,0.820158839225769,5.199089050292969,0.5364109873771667,0.39057326316833496
26,4.331583023071289,0.8146810531616211,5.198474884033203,0.5312162637710571,0.3864481449127197
27,4.316453456878662,0.8089442253112793,5.197861194610596,0.5263245105743408,0.3822539150714874
28,4.301294326782227,0.8029720783233643,5.19724702835083,0.5217100381851196,0.37798872590065
29,4.286104202270508,0.7967900633811951,5.196633338928223,0.5173460841178894,0.37365108728408813
30,4.27087926864624,0.790425181388855,5.196019172668457,0.51320481300354,0.3692397177219391
31,4.25562047958374,0.7839066982269287,5.195405960083008,0.509257435798645,0.3647533357143402
32,4.240325927734375,0.7772654294967651,5.194793224334717,0.5054729580879211,0.36019113659858704
33,4.224996089935303,0.7705349922180176,5.194180011749268,0.5018186569213867,0.3555522859096527
34,4.209630012512207,0.7637507915496826,5.193567752838135,0.49825939536094666,0.3508361876010895
35,4.194228649139404,0.7569512128829956,5.192955493927002,0.49475714564323425,0.3460424244403839
36,4.1787896156311035,0.7501760721206665,5.192343711853027,0.49127092957496643,0.3411707878112793
37,4.163311004638672,0.7434671521186829,5.1917314529418945,0.48775714635849,0.3362210988998413
38,4.14778995513916,0.7368670701980591,5.19111967086792,0.4841693341732025,0.3311937153339386
39,4.13222074508667,0.7304177284240723,5.190508842468262,0.4804598093032837,0.32608893513679504
