epoch,total,mle,pl,ode,ic,monotonic,min_slope,baseline_ref
1,106.6778335571289,0.39290979504585266,5.40510368347168,104.4842529296875,0.4493938088417053,0.0,0.0,0.0
2,96.98580932617188,0.4516931474208832,5.405104160308838,94.73503112792969,0.44780561327934265,0.0,0.0,0.0
3,88.18660736083984,0.5106746554374695,5.40510368347168,85.87846374511719,0.4461885392665863,0.0,0.0,0.0
4,80.1850357055664,0.5701289176940918,5.405104160308838,77.819091796875,0.4445432126522064,0.0,0.0,0.0
5,72.89996337890625,0.6301392316818237,5.405104160308838,70.47567749023438,0.4428713917732239,0.0,0.0,0.0
6,66.2590560913086,0.6907618641853333,5.40510368347168,63.77585220336914,0.44117334485054016,0.0,0.0,0.0
7,60.19999313354492,0.7520272135734558,5.405104160308838,57.65724563598633,0.43944624066352844,0.0,0.0,0.0
8,54.66911697387695,0.8139756321907043,5.405104160308838,52.06618118286133,0.4376845359802246,0.0,0.0,0.0
9,49.61934280395508,0.8766677379608154,5.405104160308838,46.95551681518555,0.4358813762664795,0.0,0.0,0.0
10,45.00925827026367,0.940169632434845,5.405104637145996,42.283782958984375,0.43402808904647827,0.0,0.0,0.0
11,40.80204391479492,1.0045400857925415,5.405104160308838,38.01411437988281,0.4321135878562927,0.0,0.0,0.0
12,36.9649543762207,1.0698299407958984,5.40510368347168,34.11372375488281,0.4301254153251648,0.0,0.0,0.0
13,33.46868896484375,1.1360876560211182,5.405104160308838,30.553274154663086,0.42805010080337524,0.0,0.0,0.0
14,30.286775588989258,1.2033625841140747,5.405104160308838,27.306262969970703,0.4258745610713959,0.0,0.0,0.0
15,27.395261764526367,1.2717055082321167,5.405104160308838,24.34869384765625,0.4235859513282776,0.0,0.0,0.0
16,24.77232551574707,1.3411660194396973,5.405104637145996,21.658710479736328,0.4211723506450653,0.0,0.0,0.0
17,22.398006439208984,1.4117909669876099,5.405104637145996,19.21631622314453,0.4186234176158905,0.0,0.0,0.0
18,20.25387954711914,1.4836245775222778,5.405104637145996,17.003047943115234,0.4159310460090637,0.0,0.0,0.0
19,18.322895050048828,1.5567078590393066,5.405104160308838,15.001822471618652,0.41308990120887756,0.0,0.0,0.0
20,16.589122772216797,1.6310770511627197,5.405104637145996,13.196673393249512,0.41009607911109924,0.0,0.0,0.0
21,15.037638664245605,1.7067643404006958,5.405105113983154,11.572652816772461,0.4069454073905945,0.0,0.0,0.0
22,13.654403686523438,1.7837978601455688,5.405105113983154,10.115696907043457,0.4036329388618469,0.0,0.0,0.0
23,12.4262056350708,1.862199068069458,5.405105113983154,8.812577247619629,0.4001535177230835,0.0,0.0,0.0
24,11.340532302856445,1.9419785737991333,5.4051055908203125,7.650775909423828,0.39650121331214905,0.0,0.0,0.0
25,10.385586738586426,2.023124933242798,5.4051055908203125,6.618515491485596,0.3926698863506317,0.0,0.0,0.0
26,9.550188064575195,2.1055943965911865,5.4051055908203125,5.70466423034668,0.38865265250205994,0.0,0.0,0.0
27,8.82374095916748,2.189296007156372,5.4051055908203125,4.8987250328063965,0.38444361090660095,0.0,0.0,0.0
28,8.196208000183105,2.2740719318389893,5.4051055908203125,4.190820217132568,0.38003918528556824,0.0,0.0,0.0
29,7.658069610595703,2.3596770763397217,5.4051055908203125,3.571676731109619,0.3754394054412842,0.0,0.0,0.0
30,7.200283050537109,2.445744514465332,5.4051055908203125,3.0326156616210938,0.3706464171409607,0.0,0.0,0.0
31,6.814237117767334,2.531748056411743,5.4051055908203125,2.5655484199523926,0.36566397547721863,0.0,0.0,0.0
32,6.491708278656006,2.616943597793579,5.4051055908203125,2.1629910469055176,0.36049678921699524,0.0,0.0,0.0
33,6.224785804748535,2.7002971172332764,5.4051055908203125,1.81806218624115,0.35514968633651733,0.0,0.0,0.0
34,6.005773067474365,2.7803778648376465,5.405106067657471,1.5244908332824707,0.3496277928352356,0.0,0.0,0.0
35,5.827061653137207,2.855238914489746,5.405106544494629,1.2766108512878418,0.34393566846847534,0.0,0.0,0.0
36,5.681010723114014,2.922325372695923,5.405106544494629,1.0693315267562866,0.33807703852653503,0.0,0.0,0.0
37,5.559911251068115,2.9785399436950684,5.405107021331787,0.8980411291122437,0.3320532739162445,0.0,0.0,0.0
38,5.456206321716309,3.020612955093384,5.405106544494629,0.7584560513496399,0.32586053013801575,0.0,0.0,0.0
39,5.362985610961914,3.0457701683044434,5.405106544494629,0.6464505791664124,0.31948819756507874,0.0,0.0,0.0
40,5.274568557739258,3.0523786544799805,5.405107498168945,0.5579900741577148,0.31292271614074707,0.0,0.0,0.0
41,5.186816215515137,3.0401580333709717,5.405107021331787,0.48922574520111084,0.30615565180778503,0.0,0.0,0.0
42,5.097081184387207,3.009934663772583,5.405107498168945,0.43668103218078613,0.2991887927055359,0.0,0.0,0.0
43,5.00394344329834,2.9632368087768555,5.405107021331787,0.397396057844162,0.29203343391418457,0.0,0.0,0.0
44,4.906907558441162,2.9019458293914795,5.405107498168945,0.36897844076156616,0.28470659255981445,0.0,0.0,0.0
45,4.806140422821045,2.82806658744812,5.405107498168945,0.34956976771354675,0.2772273123264313,0.0,0.0,0.0
46,4.702261447906494,2.743597984313965,5.405107498168945,0.3377719223499298,0.26961448788642883,0.0,0.0,0.0
47,4.596188068389893,2.6504690647125244,5.405107498168945,0.3325563371181488,0.2618854343891144,0.0,0.0,0.0
48,4.489018440246582,2.5505118370056152,5.4051079750061035,0.33317404985427856,0.2540557086467743,0.0,0.0,0.0
49,4.381946086883545,2.4454638957977295,5.405108451843262,0.3390657603740692,0.24613967537879944,0.0,0.0,0.0
50,4.276187896728516,2.3369829654693604,5.405108451843262,0.3497765064239502,0.23815158009529114,0.0,0.0,0.0
51,4.172915935516357,2.226667642593384,5.40510892868042,0.36486440896987915,0.2301066517829895,0.0,0.0,0.0
52,4.0731940269470215,2.1160783767700195,5.40510892868042,0.3838157653808594,0.22202230989933014,0.0,0.0,0.0
53,3.9779014587402344,2.0067384243011475,5.40510892868042,0.4059664011001587,0.21391956508159637,0.0,0.0,0.0
54,3.8876659870147705,1.9001089334487915,5.40510892868042,0.43045586347579956,0.2058238983154297,0.0,0.0,0.0
55,3.80279803276062,1.7975273132324219,5.405109405517578,0.4562281370162964,0.19776520133018494,0.0,0.0,0.0
56,3.723271608352661,1.7001328468322754,5.405109882354736,0.48208513855934143,0.1897762268781662,0.0,0.0,0.0
57,3.648754596710205,1.6088049411773682,5.405109882354736,0.506781816482544,0.18189029395580292,0.0,0.0,0.0
58,3.5786867141723633,1.5241442918777466,5.4051103591918945,0.5291266441345215,0.1741381138563156,0.0,0.0,0.0
59,3.5123865604400635,1.4464906454086304,5.4051103591918945,0.5480725169181824,0.1665458381175995,0.0,0.0,0.0
60,3.4491617679595947,1.3759684562683105,5.405110836029053,0.5627819895744324,0.15913349390029907,0.0,0.0,0.0
61,3.3883955478668213,1.3125401735305786,5.405111312866211,0.5726630687713623,0.15191467106342316,0.0,0.0,0.0
62,3.3296117782592773,1.2560548782348633,5.405111312866211,0.5773825645446777,0.14489658176898956,0.0,0.0,0.0
63,3.2725021839141846,1.2062896490097046,5.405111312866211,0.5768536925315857,0.13808074593544006,0.0,0.0,0.0
64,3.2169339656829834,1.1629773378372192,5.405111789703369,0.571215033531189,0.13146379590034485,0.0,0.0,0.0
65,3.162937641143799,1.125822901725769,5.405111789703369,0.5607986450195312,0.1250382512807846,0.0,0.0,0.0
66,3.11068058013916,1.094511866569519,5.4051127433776855,0.5460970997810364,0.11879347264766693,0.0,0.0,0.0
