epoch,total,mle,pl,ode,ic,monotonic,min_slope
1,3.948012590408325,0.7041934728622437,5.9267168045043945,1.199428915977478,0.4855480492115021,0.0,0.07716292142868042
2,3.920029878616333,0.7142124176025391,5.9256110191345215,1.1689928770065308,0.48238569498062134,0.0,0.0730360671877861
3,3.893187999725342,0.7241083979606628,5.9245076179504395,1.139459252357483,0.4792337119579315,0.0,0.06925974786281586
4,3.867384672164917,0.733718752861023,5.923404693603516,1.110876202583313,0.4760889708995819,0.0,0.0658494383096695
5,3.8425064086914062,0.7429082989692688,5.922304153442383,1.0832611322402954,0.4729457497596741,0.0,0.06281516700983047
6,3.8184454441070557,0.751619815826416,5.921204090118408,1.0565783977508545,0.4697997570037842,0.0,0.06014664098620415
7,3.7951090335845947,0.7598405480384827,5.92010498046875,1.0307774543762207,0.46664729714393616,0.0,0.05781738460063934
8,3.7724173069000244,0.7675715684890747,5.91900634765625,1.005817174911499,0.4634842872619629,0.0,0.05579280108213425
9,3.7503044605255127,0.7748172283172607,5.917909622192383,0.9816655516624451,0.46030640602111816,0.0,0.054037872701883316
10,3.7287113666534424,0.7815831899642944,5.916811943054199,0.9582948684692383,0.45710912346839905,0.0,0.05252119526267052
11,3.707587718963623,0.7878755927085876,5.915716648101807,0.9356791377067566,0.4538879990577698,0.0,0.051215820014476776
12,3.686887741088867,0.7937006950378418,5.914621353149414,0.9137941598892212,0.4506388008594513,0.0,0.050098877400159836
13,3.6665711402893066,0.7990645170211792,5.913527011871338,0.8926166296005249,0.4473573565483093,0.0,0.049150824546813965
14,3.6466002464294434,0.8039727210998535,5.912432670593262,0.8721247315406799,0.44403982162475586,0.0,0.04835479333996773
15,3.626941204071045,0.8084311485290527,5.911338806152344,0.8522970080375671,0.44068241119384766,0.0,0.04769596830010414
16,3.607563018798828,0.8124459385871887,5.9102463722229,0.8331130146980286,0.43728142976760864,0.0,0.04716109856963158
17,3.5884363651275635,0.8160244226455688,5.909154891967773,0.8145519495010376,0.4338333308696747,0.0,0.046738121658563614
