epoch,total,mle,pl,ode,ic,monotonic
1,3.627063512802124,0.8087669610977173,5.923577785491943,0.7983176708221436,0.5390841960906982,2.2009551230439683e-06
2,3.6089210510253906,0.8103680610656738,5.922481536865234,0.782404899597168,0.5355263948440552,1.474521923228167e-05
3,3.5911152362823486,0.8118626475334167,5.921388626098633,0.7669239044189453,0.5319763422012329,4.96950997330714e-05
4,3.5736303329467773,0.8132673501968384,5.920298099517822,0.7518463134765625,0.5284299850463867,0.00012251571752130985
5,3.5564522743225098,0.8145738244056702,5.919209957122803,0.7371671199798584,0.5248839259147644,0.00024871889036148787
6,3.539564609527588,0.8157646059989929,5.918125629425049,0.7228893041610718,0.5213349461555481,0.0004452572320587933
7,3.5229501724243164,0.816830575466156,5.917043209075928,0.709006130695343,0.5177792906761169,0.0007333849789574742
8,3.506591558456421,0.8177692294120789,5.915964603424072,0.6955043077468872,0.5142127275466919,0.0011415265034884214
9,3.4904725551605225,0.8185802698135376,5.914889812469482,0.6823685765266418,0.5106303691864014,0.0017102565616369247
10,3.4745781421661377,0.8192651271820068,5.913816452026367,0.6695815920829773,0.5070270895957947,0.002501517068594694
11,3.4588985443115234,0.8198309540748596,5.912747859954834,0.6571217179298401,0.5033971667289734,0.003617064328864217
12,3.4434337615966797,0.820296049118042,5.911683559417725,0.6449579000473022,0.4997347891330719,0.005241342354565859
13,3.428209066390991,0.8207051753997803,5.9106221199035645,0.6330366730690002,0.4960338771343231,0.0077773756347596645
14,3.4134063720703125,0.8211753368377686,5.90956449508667,0.6212482452392578,0.4922887682914734,0.01303074136376381
15,3.3990535736083984,0.8221621513366699,5.908511638641357,0.6093188524246216,0.4884963929653168,0.01948409155011177
16,3.3844306468963623,0.8237919807434082,5.907466411590576,0.5972583293914795,0.4846581220626831,0.018555914983153343
17,3.3698983192443848,0.8257771730422974,5.906425952911377,0.5852020382881165,0.48076361417770386,0.015488876029849052
18,3.35569429397583,0.8276473879814148,5.905389308929443,0.5734020471572876,0.47680169343948364,0.014961075969040394
19,3.3415944576263428,0.8292372822761536,5.904356956481934,0.5619603395462036,0.47276800870895386,0.01539650745689869
20,3.3275279998779297,0.8304799199104309,5.903328895568848,0.5509120225906372,0.4686588644981384,0.016452061012387276
21,3.3134634494781494,0.8313512206077576,5.902305603027344,0.5402613878250122,0.46447038650512695,0.01804191619157791
22,3.299384593963623,0.8318495750427246,5.901287078857422,0.5299979448318481,0.46019890904426575,0.020164834335446358
23,3.2852847576141357,0.8319894671440125,5.90027379989624,0.5201002359390259,0.4558406472206116,0.022861557081341743
24,3.271165132522583,0.8318008780479431,5.899266242980957,0.5105370879173279,0.4513918459415436,0.026184435933828354
25,3.257028341293335,0.8313246965408325,5.898262023925781,0.501271665096283,0.44684898853302,0.030175594612956047
26,3.242879867553711,0.8306195139884949,5.89726448059082,0.49225643277168274,0.4422083795070648,0.03479471430182457
27,3.2287161350250244,0.8297536373138428,5.896271705627441,0.4834401309490204,0.4374667704105377,0.03987561911344528
28,3.214514970779419,0.8288023471832275,5.895283222198486,0.47476983070373535,0.432621031999588,0.04500941187143326
29,3.2002451419830322,0.8278167843818665,5.894299030303955,0.46621033549308777,0.42766839265823364,0.04974868893623352
30,3.1858816146850586,0.8268147110939026,5.8933210372924805,0.4577485918998718,0.4226062595844269,0.0538182407617569
31,3.171412706375122,0.8257772922515869,5.892348289489746,0.4493938684463501,0.41743195056915283,0.05722653493285179
32,3.156839370727539,0.824654221534729,5.891378402709961,0.4411734342575073,0.41214293241500854,0.06024233251810074
33,3.142164707183838,0.8233718276023865,5.890414714813232,0.4331267178058624,0.4067370593547821,0.063255675137043
34,3.1273791790008545,0.8218622803688049,5.889455318450928,0.4252886474132538,0.4012123644351959,0.06651943922042847
35,3.112471580505371,0.8200716972351074,5.888500690460205,0.41768452525138855,0.3955678343772888,0.07022492587566376
36,3.097429037094116,0.8179584741592407,5.8875508308410645,0.4103320837020874,0.38980260491371155,0.07448289543390274
37,3.082240104675293,0.8155027627944946,5.886605739593506,0.40323570370674133,0.383916437625885,0.07933876663446426
38,3.06689715385437,0.8126956820487976,5.885665416717529,0.39639368653297424,0.3779095411300659,0.08481727540493011
39,3.051393747329712,0.8095398545265198,5.884729862213135,0.3897976875305176,0.3717826306819916,0.09091249108314514
40,3.0357272624969482,0.8060473799705505,5.883798122406006,0.38343486189842224,0.36553680896759033,0.0975874736905098
