epoch,total,mle,pl,ode,ic,monotonic,min_slope,baseline_ref
1,1.2318047285079956,-0.1297985166311264,5.446413040161133,0.0,0.0,0.0,0.0,0.0
2,1.1888552904129028,-0.17274801433086395,5.446413040161133,0.0,0.0,0.0,0.0,0.0
3,1.1475409269332886,-0.2140624076128006,5.446413516998291,0.0,0.0,0.0,0.0,0.0
4,1.1079912185668945,-0.25361210107803345,5.446413040161133,0.0,0.0,0.0,0.0,0.0
5,1.0703896284103394,-0.29121384024620056,5.446413993835449,0.0,0.0,0.0,0.0,0.0
6,1.0350079536437988,-0.3265954852104187,5.446413516998291,0.0,0.0,0.0,0.0,0.0
7,1.0022151470184326,-0.3593882918357849,5.446413516998291,0.0,0.0,0.0,0.0,0.0
8,0.9724843502044678,-0.3891189396381378,5.446413040161133,0.0,0.0,0.0,0.0,0.0
9,0.9464049935340881,-0.41519826650619507,5.446413040161133,0.0,0.0,0.0,0.0,0.0
10,0.9247112274169922,-0.43689218163490295,5.446413516998291,0.0,0.0,0.0,0.0,0.0
11,0.9077868461608887,-0.4538165032863617,5.446413516998291,0.0,0.0,0.0,0.0,0.0
12,0.8948818445205688,-0.46672141551971436,5.446413040161133,0.0,0.0,0.0,0.0,0.0
13,0.883760392665863,-0.47784286737442017,5.446413040161133,0.0,0.0,0.0,0.0,0.0
14,0.871826171875,-0.4897771179676056,5.446413040161133,0.0,0.0,0.0,0.0,0.0
15,0.8576533198356628,-0.5039500594139099,5.446413516998291,0.0,0.0,0.0,0.0,0.0
16,0.8413265943527222,-0.5202767848968506,5.446413516998291,0.0,0.0,0.0,0.0,0.0
17,0.823833167552948,-0.5377702116966248,5.446413516998291,0.0,0.0,0.0,0.0,0.0
18,0.8063267469406128,-0.5552767515182495,5.446413993835449,0.0,0.0,0.0,0.0,0.0
19,0.7896679639816284,-0.5719352960586548,5.446413040161133,0.0,0.0,0.0,0.0,0.0
20,0.7742799520492554,-0.5873234272003174,5.446413516998291,0.0,0.0,0.0,0.0,0.0
21,0.760204553604126,-0.6013988256454468,5.446413516998291,0.0,0.0,0.0,0.0,0.0
22,0.7472469806671143,-0.6143563985824585,5.446413516998291,0.0,0.0,0.0,0.0,0.0
23,0.7351179122924805,-0.6264854669570923,5.446413516998291,0.0,0.0,0.0,0.0,0.0
24,0.7235349416732788,-0.6380685567855835,5.446413993835449,0.0,0.0,0.0,0.0,0.0
25,0.7122772932052612,-0.6493262052536011,5.446413993835449,0.0,0.0,0.0,0.0,0.0
26,0.7012081742286682,-0.6603953242301941,5.446413993835449,0.0,0.0,0.0,0.0,0.0
27,0.6902742385864258,-0.6713293790817261,5.446414470672607,0.0,0.0,0.0,0.0,0.0
28,0.6794942617416382,-0.6821091175079346,5.446413516998291,0.0,0.0,0.0,0.0,0.0
29,0.6689451932907104,-0.6926583051681519,5.446413993835449,0.0,0.0,0.0,0.0,0.0
30,0.6587406992912292,-0.7028627991676331,5.446413993835449,0.0,0.0,0.0,0.0,0.0
31,0.6490122079849243,-0.712591290473938,5.446413993835449,0.0,0.0,0.0,0.0,0.0
32,0.6398839354515076,-0.7217194437980652,5.446413516998291,0.0,0.0,0.0,0.0,0.0
33,0.6314499974250793,-0.730153501033783,5.446413993835449,0.0,0.0,0.0,0.0,0.0
34,0.6237514615058899,-0.7378519177436829,5.446413516998291,0.0,0.0,0.0,0.0,0.0
35,0.6167665719985962,-0.7448368072509766,5.446413516998291,0.0,0.0,0.0,0.0,0.0
36,0.6104143857955933,-0.7511889934539795,5.446413516998291,0.0,0.0,0.0,0.0,0.0
37,0.6045778393745422,-0.7570255398750305,5.446413516998291,0.0,0.0,0.0,0.0,0.0
38,0.5991371870040894,-0.7624661922454834,5.446413516998291,0.0,0.0,0.0,0.0,0.0
39,0.5940023064613342,-0.767600953578949,5.446413040161133,0.0,0.0,0.0,0.0,0.0
40,0.5891301035881042,-0.7724732756614685,5.446413516998291,0.0,0.0,0.0,0.0,0.0
41,0.5845201015472412,-0.777083158493042,5.446413040161133,0.0,0.0,0.0,0.0,0.0
42,0.5802013278007507,-0.7814019322395325,5.446413040161133,0.0,0.0,0.0,0.0,0.0
43,0.5762090086936951,-0.7853942513465881,5.446413040161133,0.0,0.0,0.0,0.0,0.0
44,0.5725690722465515,-0.7890341877937317,5.446413040161133,0.0,0.0,0.0,0.0,0.0
45,0.5692885518074036,-0.7923147082328796,5.446413040161133,0.0,0.0,0.0,0.0,0.0
46,0.5663530230522156,-0.7952503561973572,5.446413516998291,0.0,0.0,0.0,0.0,0.0
47,0.563730776309967,-0.7978726029396057,5.446413516998291,0.0,0.0,0.0,0.0,0.0
48,0.5613787174224854,-0.8002245426177979,5.446413040161133,0.0,0.0,0.0,0.0,0.0
49,0.5592511296272278,-0.8023523688316345,5.446413993835449,0.0,0.0,0.0,0.0,0.0
50,0.5573030710220337,-0.8043001890182495,5.446413040161133,0.0,0.0,0.0,0.0,0.0
51,0.5554996728897095,-0.8061037063598633,5.446413516998291,0.0,0.0,0.0,0.0,0.0
52,0.5538139939308167,-0.8077892661094666,5.446413040161133,0.0,0.0,0.0,0.0,0.0
53,0.552230954170227,-0.8093724250793457,5.446413516998291,0.0,0.0,0.0,0.0,0.0
54,0.5507418513298035,-0.8108614087104797,5.446413040161133,0.0,0.0,0.0,0.0,0.0
55,0.549344003200531,-0.8122592568397522,5.446413040161133,0.0,0.0,0.0,0.0,0.0
56,0.5480353236198425,-0.8135681748390198,5.446413993835449,0.0,0.0,0.0,0.0,0.0
57,0.5468111038208008,-0.814792275428772,5.446413516998291,0.0,0.0,0.0,0.0,0.0
58,0.5456628203392029,-0.8159404397010803,5.446413040161133,0.0,0.0,0.0,0.0,0.0
59,0.5445789098739624,-0.8170244693756104,5.446413516998291,0.0,0.0,0.0,0.0,0.0
60,0.5435438752174377,-0.8180596232414246,5.446413993835449,0.0,0.0,0.0,0.0,0.0
61,0.5425429344177246,-0.8190605640411377,5.446413993835449,0.0,0.0,0.0,0.0,0.0
62,0.5415641665458679,-0.8200393319129944,5.446413993835449,0.0,0.0,0.0,0.0,0.0
63,0.5405994057655334,-0.8210039734840393,5.446413516998291,0.0,0.0,0.0,0.0,0.0
64,0.5396457314491272,-0.8219577670097351,5.446413993835449,0.0,0.0,0.0,0.0,0.0
65,0.5387023687362671,-0.8229011297225952,5.446413993835449,0.0,0.0,0.0,0.0,0.0
66,0.5377708673477173,-0.8238325119018555,5.446413516998291,0.0,0.0,0.0,0.0,0.0
67,0.5368523597717285,-0.8247511386871338,5.446413993835449,0.0,0.0,0.0,0.0,0.0
68,0.5359457731246948,-0.8256577253341675,5.446413993835449,0.0,0.0,0.0,0.0,0.0
69,0.5350481867790222,-0.8265553116798401,5.446413993835449,0.0,0.0,0.0,0.0,0.0
70,0.5341557264328003,-0.827447772026062,5.446413993835449,0.0,0.0,0.0,0.0,0.0
71,0.5332633852958679,-0.8283401131629944,5.446413993835449,0.0,0.0,0.0,0.0,0.0
72,0.5323677659034729,-0.8292357325553894,5.446413993835449,0.0,0.0,0.0,0.0,0.0
73,0.5314662456512451,-0.8301373720169067,5.446414470672607,0.0,0.0,0.0,0.0,0.0
