epoch,total,mle,pl,ode,ic,monotonic,min_slope,smoothness,baseline_ref
1,1.2853463888168335,-0.12769865989685059,5.620316505432129,0.0,0.0,0.07964083552360535,0.0,1.820959596443572e-07,0.0
2,1.2608805894851685,-0.16872787475585938,5.620316505432129,0.0,0.0,0.24525125324726105,0.0,4.1838379161163175e-07,0.0
3,1.241875171661377,-0.2016679048538208,5.620316028594971,0.0,0.0,0.3845836818218231,0.0,5.696296057067229e-07,0.0
4,1.2233750820159912,-0.2270764857530594,5.620316982269287,0.0,0.0,0.4536625146865845,0.0,6.071852567401947e-07,0.0
5,1.204094648361206,-0.246955007314682,5.620316982269287,0.0,0.0,0.45964884757995605,0.0,5.599081305263098e-07,0.0
6,1.184334397315979,-0.2632927894592285,5.620316982269287,0.0,0.0,0.42543238401412964,0.0,4.6695740252289397e-07,0.0
7,1.1646860837936401,-0.2777760326862335,5.620316982269287,0.0,0.0,0.37379223108291626,0.0,3.6096491839998635e-07,0.0
8,1.1455121040344238,-0.2917884886264801,5.620316982269287,0.0,0.0,0.32218655943870544,0.0,2.638734883930738e-07,0.0
9,1.1268305778503418,-0.3064134120941162,5.620316982269287,0.0,0.0,0.28162825107574463,0.0,1.8691673631110461e-07,0.0
10,1.1084269285202026,-0.3223695456981659,5.620317459106445,0.0,0.0,0.2571578323841095,0.0,1.3252663677576493e-07,0.0
11,1.0900598764419556,-0.33996984362602234,5.620316982269287,0.0,0.0,0.24949514865875244,0.0,9.758545616023184e-08,0.0
12,1.0716105699539185,-0.3591773808002472,5.6203179359436035,0.0,0.0,0.25707772374153137,0.0,7.701628845779851e-08,0.0
13,1.0531085729599,-0.37970513105392456,5.620317459106445,0.0,0.0,0.2773364186286926,0.0,6.598394008960895e-08,0.0
14,1.0346691608428955,-0.4011092782020569,5.620318412780762,0.0,0.0,0.3069813549518585,0.0,6.053070222833412e-08,0.0
15,1.0163980722427368,-0.4228613078594208,5.620318412780762,0.0,0.0,0.3417918384075165,0.0,5.741115316482137e-08,0.0
16,0.9983272552490234,-0.44441717863082886,5.620319366455078,0.0,0.0,0.3766403794288635,0.0,5.378339551498357e-08,0.0
17,0.9804056882858276,-0.46530091762542725,5.620319843292236,0.0,0.0,0.4062618911266327,0.0,4.755927918154157e-08,0.0
18,0.9625545144081116,-0.48519080877304077,5.6203203201293945,0.0,0.0,0.42664870619773865,0.0,3.799443604179942e-08,0.0
19,0.9447376728057861,-0.5039749145507812,5.6203203201293945,0.0,0.0,0.4363224506378174,0.0,2.6254420859572747e-08,0.0
20,0.9269995093345642,-0.5217561721801758,5.620320796966553,0.0,0.0,0.4367533326148987,0.0,1.5059896441016463e-08,0.0
21,0.9094420075416565,-0.5388123989105225,5.620321750640869,0.0,0.0,0.4317391514778137,0.0,7.601999030271145e-09,0.0
22,0.8921650648117065,-0.5555245280265808,5.620321750640869,0.0,0.0,0.4260910451412201,0.0,6.039497346677081e-09,0.0
23,0.8752181529998779,-0.5722808241844177,5.6203227043151855,0.0,0.0,0.42418181896209717,0.0,1.0406939310314556e-08,0.0
24,0.8586005568504333,-0.5893663167953491,5.620323181152344,0.0,0.0,0.42885923385620117,0.0,1.859724463315615e-08,0.0
25,0.842317521572113,-0.6068640947341919,5.620323181152344,0.0,0.0,0.44100499153137207,0.0,2.7585622675019295e-08,0.0
26,0.8264374136924744,-0.624603807926178,5.62032413482666,0.0,0.0,0.45959851145744324,0.0,3.5088355332391075e-08,0.0
