epoch,total,mle,pl,ode,ic,monotonic,min_slope,smoothness,baseline_ref
1,1.3106191158294678,-0.1022506058216095,5.619615077972412,0.0,0.0,0.07964083552360535,0.0,1.820959596443572e-07,0.0
2,1.2883352041244507,-0.1353590041399002,5.619615077972412,0.0,0.0,0.18787293136119843,0.0,3.2563539775765094e-07,0.0
3,1.2686783075332642,-0.16187721490859985,5.619615077972412,0.0,0.0,0.2564796209335327,0.0,3.8273194036264613e-07,0.0
4,1.249160885810852,-0.1836290806531906,5.61961555480957,0.0,0.0,0.27882304787635803,0.0,3.6879006870549347e-07,0.0
5,1.2294548749923706,-0.20222513377666473,5.61961555480957,0.0,0.0,0.2677302360534668,0.0,3.1257948762686283e-07,0.0
6,1.2098356485366821,-0.21905632317066193,5.619615077972412,0.0,0.0,0.23985815048217773,0.0,2.4085116479000135e-07,0.0
7,1.1905633211135864,-0.235249325633049,5.61961555480957,0.0,0.0,0.2090705931186676,0.0,1.7251289818887017e-07,0.0
8,1.1716912984848022,-0.25166285037994385,5.61961555480957,0.0,0.0,0.18449029326438904,0.0,1.1762490714772866e-07,0.0
9,1.1531004905700684,-0.2688608467578888,5.61961555480957,0.0,0.0,0.17056570947170258,0.0,7.882889718757724e-08,0.0
10,1.134641170501709,-0.2870770990848541,5.6196160316467285,0.0,0.0,0.1681363731622696,0.0,5.390675283933888e-08,0.0
11,1.1162413358688354,-0.30626803636550903,5.6196160316467285,0.0,0.0,0.17605102062225342,0.0,3.892002453653731e-08,0.0
12,1.0979238748550415,-0.3262028694152832,5.619616508483887,0.0,0.0,0.1922227144241333,0.0,3.009178684010294e-08,0.0
13,1.0797539949417114,-0.34654486179351807,5.619616985321045,0.0,0.0,0.2139441817998886,0.0,2.450071434623169e-08,0.0
14,1.0617802143096924,-0.3669165074825287,5.619616985321045,0.0,0.0,0.23792225122451782,0.0,2.006877863891532e-08,0.0
15,1.044000506401062,-0.3869636356830597,5.619617462158203,0.0,0.0,0.26059627532958984,0.0,1.5510924100681223e-08,0.0
16,1.0263785123825073,-0.4064212143421173,5.619617938995361,0.0,0.0,0.2789503335952759,0.0,1.0568486530360133e-08,0.0
17,1.0088876485824585,-0.42516323924064636,5.6196184158325195,0.0,0.0,0.29146212339401245,0.0,6.193078938565577e-09,0.0
18,0.9915481209754944,-0.44321614503860474,5.6196184158325195,0.0,0.0,0.29859623312950134,0.0,4.30241620108518e-09,0.0
19,0.974424421787262,-0.4607330858707428,5.619619369506836,0.0,0.0,0.30252552032470703,0.0,6.954889997246028e-09,0.0
20,0.9575899243354797,-0.4779391288757324,5.619619369506836,0.0,0.0,0.3062405288219452,0.0,1.5230522620868214e-08,0.0
21,0.9410938620567322,-0.49505871534347534,5.619619846343994,0.0,0.0,0.31247326731681824,0.0,2.844380198041563e-08,0.0
22,0.9249546527862549,-0.5122356414794922,5.619620323181152,0.0,0.0,0.3228478729724884,0.0,4.42649756848823e-08,0.0
23,0.9091801047325134,-0.5294286608695984,5.6196208000183105,0.0,0.0,0.33702969551086426,0.0,6.027252652529569e-08,0.0
24,0.8938446640968323,-0.5463952422142029,5.619621276855469,0.0,0.0,0.353337824344635,0.0,7.571907900683073e-08,0.0
25,0.8790311813354492,-0.5628015995025635,5.619621753692627,0.0,0.0,0.36926472187042236,0.0,9.183587224015355e-08,0.0
26,0.8648020625114441,-0.578299343585968,5.619622707366943,0.0,0.0,0.38194572925567627,0.0,1.1154749302022537e-07,0.0
27,0.8511807322502136,-0.5926260352134705,5.619623184204102,0.0,0.0,0.38899630308151245,0.0,1.3859671810223517e-07,0.0
28,0.8381788730621338,-0.6056146025657654,5.61962366104126,0.0,0.0,0.38885796070098877,0.0,1.775621711885833e-07,0.0
29,0.825818657875061,-0.6172354221343994,5.61962366104126,0.0,0.0,0.3814584016799927,0.0,2.3293506501431693e-07,0.0
30,0.8141412734985352,-0.6275506019592285,5.619624614715576,0.0,0.0,0.3678261637687683,0.0,3.086258004714182e-07,0.0
31,0.8031911849975586,-0.6366699934005737,5.619624614715576,0.0,0.0,0.34950950741767883,0.0,4.075784829637996e-07,0.0
32,0.7930028438568115,-0.6447109580039978,5.619625568389893,0.0,0.0,0.32802101969718933,0.0,5.313851261234959e-07,0.0
33,0.783596396446228,-0.6517782211303711,5.619626522064209,0.0,0.0,0.3046117126941681,0.0,6.805212251492776e-07,0.0
34,0.7749770283699036,-0.6579524874687195,5.619626522064209,0.0,0.0,0.2801434397697449,0.0,8.546129492970067e-07,0.0
35,0.7671396136283875,-0.6632962822914124,5.619626998901367,0.0,0.0,0.2551860511302948,0.0,1.0531554153203615e-06,0.0
36,0.760070264339447,-0.6678590774536133,5.619626998901367,0.0,0.0,0.23009859025478363,0.0,1.2758648608723888e-06,0.0
37,0.7537486553192139,-0.6716884970664978,5.619627952575684,0.0,0.0,0.2051493227481842,0.0,1.522966158518102e-06,0.0
38,0.7481468915939331,-0.6748359203338623,5.619627952575684,0.0,0.0,0.18057884275913239,0.0,1.7948970025827293e-06,0.0
39,0.743232250213623,-0.6773615479469299,5.619628429412842,0.0,0.0,0.15665757656097412,0.0,2.0923305328324204e-06,0.0
40,0.7389679551124573,-0.6793333292007446,5.61962890625,0.0,0.0,0.13369934260845184,0.0,2.41560132963059e-06,0.0
41,0.7353150844573975,-0.6808248162269592,5.619629383087158,0.0,0.0,0.11204913258552551,0.0,2.7632422643364407e-06,0.0
42,0.7322337627410889,-0.6819096803665161,5.61962890625,0.0,0.0,0.09204882383346558,0.0,3.1323872917710105e-06,0.0
43,0.7296848893165588,-0.6826574206352234,5.619630336761475,0.0,0.0,0.07399529963731766,0.0,3.5176383335056016e-06,0.0
44,0.7276263236999512,-0.6831308603286743,5.619630336761475,0.0,0.0,0.05810479074716568,0.0,3.911160547431791e-06,0.0
45,0.7260152697563171,-0.6833840608596802,5.619630336761475,0.0,0.0,0.04448719322681427,0.0,4.3030036067648325e-06,0.0
46,0.724804699420929,-0.6834636926651001,5.619630336761475,0.0,0.0,0.033139437437057495,0.0,4.6821633077342995e-06,0.0
47,0.7239450812339783,-0.6834086775779724,5.619631290435791,0.0,0.0,0.023955993354320526,0.0,5.037836217525182e-06,0.0
48,0.7233843207359314,-0.683252215385437,5.619631290435791,0.0,0.0,0.016751212999224663,0.0,5.359721399145201e-06,0.0
49,0.723071277141571,-0.6830217242240906,5.619631290435791,0.0,0.0,0.011287884786725044,0.0,5.640430117637152e-06,0.0
50,0.7229548692703247,-0.6827413439750671,5.619631290435791,0.0,0.0,0.007296382449567318,0.0,5.875444912817329e-06,0.0
51,0.7229854464530945,-0.6824313402175903,5.619631290435791,0.0,0.0,0.004483377560973167,0.0,6.063468390493654e-06,0.0
52,0.723116934299469,-0.6821109056472778,5.619631767272949,0.0,0.0,0.00257876911200583,0.0,6.206137186381966e-06,0.0
53,0.723308265209198,-0.681797981262207,5.619631767272949,0.0,0.0,0.001352414838038385,0.0,6.306855539151002e-06,0.0
54,0.7235245108604431,-0.6815088987350464,5.619632244110107,0.0,0.0,0.0006162285571917892,0.0,6.370354185492033e-06,0.0
55,0.7237361669540405,-0.6812580823898315,5.619632720947266,0.0,0.0,0.00022041732154320925,0.0,6.400510301318718e-06,0.0
56,0.723921000957489,-0.6810559034347534,5.619632720947266,0.0,0.0,4.681571590481326e-05,0.0,6.400606253009755e-06,0.0
57,0.7240638732910156,-0.6809082627296448,5.619633197784424,0.0,0.0,1.141180973718292e-06,0.0,6.372326424752828e-06,0.0
58,0.7241548895835876,-0.6808165907859802,5.619633197784424,0.0,0.0,0.0,0.0,6.316728104138747e-06,0.0
59,0.7241916060447693,-0.6807790398597717,5.619633197784424,0.0,0.0,0.0,0.0,6.2337876443052664e-06,0.0
60,0.7241783738136292,-0.6807912588119507,5.619633674621582,0.0,0.0,0.0,0.0,6.122899776528357e-06,0.0
