epoch,total,mle,pl,ode,ic,monotonic,min_slope,baseline_ref
1,685658.1875,0.5628862380981445,5.9267168045043945,1.2315049171447754,0.44272488355636597,6856494.0,0.0,4.96938943862915
2,122733.0703125,0.5754225850105286,5.926187038421631,1.2058894634246826,0.44242578744888306,1227243.75,0.0,4.99285888671875
3,8.714615821838379,0.5878856182098389,5.925544261932373,1.183414340019226,0.4420383870601654,0.025523511692881584,0.0,5.01733922958374
4,8.672357559204102,0.5848959684371948,5.924839019775391,1.2113838195800781,0.4402892291545868,0.008001385256648064,0.0,4.953778266906738
5,8.614031791687012,0.5733663439750671,5.923978328704834,1.2603228092193604,0.438180536031723,0.0050944057293236256,0.0,4.860658168792725
6,8.548670768737793,0.5564615726470947,5.923038005828857,1.3237648010253906,0.4359043836593628,0.00474865036085248,0.0,4.75130558013916
7,8.481797218322754,0.5358555912971497,5.922048091888428,1.3992851972579956,0.43353599309921265,0.005667730234563351,0.0,4.632041931152344
8,8.417179107666016,0.5125901699066162,5.921023845672607,1.4859575033187866,0.4311107397079468,0.007830625399947166,0.0,4.506482124328613
9,8.357686042785645,0.48740264773368835,5.919971942901611,1.5835096836090088,0.4286477267742157,0.011594505049288273,0.0,4.376973628997803
10,8.30567741394043,0.46091291308403015,5.9188995361328125,1.6918821334838867,0.4261589050292969,0.017437327653169632,0.0,4.2452545166015625
11,8.263113021850586,0.4337852895259857,5.917807102203369,1.8107863664627075,0.4236533045768738,0.025583574548363686,0.0,4.11287784576416
12,8.231419563293457,0.4069509208202362,5.916697978973389,1.9388562440872192,0.42113909125328064,0.03517981246113777,0.0,3.9817802906036377
13,8.210908889770508,0.38197430968284607,5.915575981140137,2.071753978729248,0.4186238944530487,0.042970459908246994,0.0,3.8553647994995117
14,8.199881553649902,0.36112695932388306,5.914438724517822,2.1999688148498535,0.4161086082458496,0.04390360787510872,0.0,3.739677667617798
15,8.194807052612305,0.34622982144355774,5.913290023803711,2.3113675117492676,0.4135938584804535,0.03660771995782852,0.0,3.6416332721710205
16,8.19190502166748,0.3377622663974762,5.912137508392334,2.3969810009002686,0.4110881984233856,0.025100333616137505,0.0,3.5655293464660645
17,8.188329696655273,0.33525729179382324,5.910991191864014,2.4527781009674072,0.40860021114349365,0.014136611483991146,0.0,3.5125317573547363
18,8.182538986206055,0.33782562613487244,5.909860610961914,2.478755474090576,0.4061333239078522,0.006274005398154259,0.0,3.481732130050659
19,8.174189567565918,0.344436913728714,5.908750057220459,2.477571487426758,0.4036845862865448,0.001912508625537157,0.0,3.4711177349090576
20,8.163785934448242,0.35403531789779663,5.907663345336914,2.4534313678741455,0.4012465476989746,0.00023912641336210072,0.0,3.478132486343384
21,8.152278900146484,0.3655643165111542,5.906601428985596,2.4113729000091553,0.39880824089050293,0.0,0.0,3.499882698059082
22,8.140698432922363,0.37795382738113403,5.905566215515137,2.3568801879882812,0.39635738730430603,0.0,0.0,3.5331153869628906
23,8.129904747009277,0.3900812268257141,5.904556751251221,2.295708656311035,0.39388248324394226,0.0,0.0,3.5740935802459717
24,8.120264053344727,0.4007692337036133,5.9035725593566895,2.233691453933716,0.3913745582103729,0.0,0.0,3.6185357570648193
25,8.111549377441406,0.40893834829330444,5.902615070343018,2.1761629581451416,0.3888286054134369,0.0,0.0,3.6619653701782227
26,8.103118896484375,0.41382738947868347,5.901684284210205,2.1271655559539795,0.38624319434165955,0.0,0.0,3.7004613876342773
27,8.094259262084961,0.4151005148887634,5.900782585144043,2.089052677154541,0.3836193382740021,0.0,0.0,3.7312910556793213
28,8.084466934204102,0.41279083490371704,5.89990758895874,2.062700033187866,0.3809581995010376,0.0,0.0,3.753040313720703
29,8.073564529418945,0.4071803689002991,5.899062633514404,2.0479702949523926,0.3782598078250885,0.0,0.0,3.7653887271881104
30,8.06169319152832,0.39870449900627136,5.898244380950928,2.0440919399261475,0.3755224645137787,0.0,0.0,3.768812656402588
31,8.049219131469727,0.38789981603622437,5.897449493408203,2.049851179122925,0.372742623090744,0.0,0.0,3.7643630504608154
32,8.036640167236328,0.37539008259773254,5.896679401397705,2.0636186599731445,0.3699156939983368,0.0001429155090590939,0.0,3.7535314559936523
33,8.024467468261719,0.361912339925766,5.895931243896484,2.083249807357788,0.36703673005104065,0.0009271324379369617,0.0,3.7381932735443115
34,8.013025283813477,0.34832558035850525,5.895204067230225,2.105980157852173,0.3641017973423004,0.0026697309222072363,0.0,3.7205498218536377
35,8.002307891845703,0.33556312322616577,5.894496440887451,2.128504753112793,0.36110934615135193,0.005367693025618792,0.0,3.702970027923584
36,7.991945266723633,0.3245115578174591,5.893809795379639,2.147383213043213,0.3580605387687683,0.008602801710367203,0.0,3.6876776218414307
37,7.981341361999512,0.31585028767585754,5.893144607543945,2.1597084999084473,0.35495832562446594,0.011623586528003216,0.0,3.676375150680542
38,7.96992826461792,0.30994072556495667,5.892503261566162,2.1636838912963867,0.35180580615997314,0.013639671728014946,0.0,3.6700081825256348
39,7.957399368286133,0.3068104684352875,5.89188814163208,2.1588587760925293,0.3486042618751526,0.014163149520754814,0.0,3.6687371730804443
40,7.943774700164795,0.3061986267566681,5.891297817230225,2.146038055419922,0.34535253047943115,0.01318848691880703,0.0,3.672041893005371
41,7.92933464050293,0.30762186646461487,5.890736103057861,2.1270081996917725,0.3420473337173462,0.01112829428166151,0.0,3.6788604259490967
42,7.914446830749512,0.3104395270347595,5.89020299911499,2.104189395904541,0.33868440985679626,0.008587928488850594,0.0,3.6877243518829346
43,7.899406909942627,0.3139244318008423,5.889699935913086,2.080252170562744,0.3352600336074829,0.006121154874563217,0.0,3.6969332695007324
44,7.884332656860352,0.3173463046550751,5.889228820800781,2.0577261447906494,0.33177241683006287,0.004079488106071949,0.0,3.704772472381592
45,7.869157791137695,0.3200583755970001,5.888790607452393,2.0386645793914795,0.32822152972221375,0.0025866685900837183,0.0,3.7097575664520264
46,7.853708744049072,0.3215649724006653,5.888387203216553,2.024447441101074,0.32460883259773254,0.0016013395506888628,0.0,3.7108302116394043
47,7.837790012359619,0.32155537605285645,5.888020038604736,2.015732526779175,0.3209361433982849,0.0010058908956125379,0.0,3.707460403442383
48,7.821270942687988,0.3199046552181244,5.88769006729126,2.012516736984253,0.3172053098678589,0.0006757154478691518,0.0,3.6996543407440186
49,7.804108619689941,0.3166552186012268,5.8873982429504395,2.0142321586608887,0.31341734528541565,0.0005146051407791674,0.0,3.6879026889801025
50,7.786338806152344,0.3119899034500122,5.887145042419434,2.019846200942993,0.30957287549972534,0.0004633621429093182,0.0,3.6730973720550537
51,7.768040657043457,0.30620142817497253,5.886931419372559,2.027958631515503,0.3056724965572357,0.0004941546358168125,0.0,3.656425714492798
52,7.749288558959961,0.29965740442276,5.886756896972656,2.036923408508301,0.30171722173690796,0.0005998073029331863,0.0,3.6392412185668945
53,7.730117321014404,0.2927592694759369,5.886621475219727,2.0450029373168945,0.29770880937576294,0.0007818475714884698,0.0,3.6229124069213867
54,7.710506916046143,0.2858967185020447,5.886523246765137,2.050565004348755,0.2936500906944275,0.00103892688639462,0.0,3.6086602210998535
55,7.690402030944824,0.27940353751182556,5.88646125793457,2.0522842407226562,0.2895444333553314,0.0013580569066107273,0.0,3.5974185466766357
56,7.669735431671143,0.2735220789909363,5.886433124542236,2.0493059158325195,0.2853955626487732,0.001712103490717709,0.0,3.5897326469421387
57,7.648465156555176,0.26838383078575134,5.886434555053711,2.0413365364074707,0.28120696544647217,0.0020646031480282545,0.0,3.5857222080230713
58,7.626585960388184,0.2640059292316437,5.886463165283203,2.02864408493042,0.27698174118995667,0.0023796872701495886,0.0,3.5851004123687744
59,7.604133129119873,0.2603026032447815,5.886514663696289,2.0119829177856445,0.2727227509021759,0.0026322309859097004,0.0,3.587233066558838
60,7.581160545349121,0.257107675075531,5.886585712432861,1.9924579858779907,0.2684325873851776,0.0028135457541793585,0.0,3.5912344455718994
61,7.557713508605957,0.2542044222354889,5.886672496795654,1.9713562726974487,0.2641141712665558,0.0029311254620552063,0.0,3.5960774421691895
62,7.533815383911133,0.25135886669158936,5.8867716789245605,1.9499772787094116,0.25977104902267456,0.003003394929692149,0.0,3.600714921951294
63,7.509456634521484,0.24835120141506195,5.886879920959473,1.9294817447662354,0.25540727376937866,0.003053021850064397,0.0,3.6041908264160156
64,7.48460578918457,0.2450019270181656,5.886994361877441,1.9107822179794312,0.2510276734828949,0.003100947942584753,0.0,3.6057350635528564
65,7.45922327041626,0.2411889135837555,5.887112617492676,1.89448082447052,0.24663735926151276,0.0031625914853066206,0.0,3.6048219203948975
66,7.433279514312744,0.23685504496097565,5.887233734130859,1.8808537721633911,0.242241770029068,0.0032461092341691256,0.0,3.601195812225342
67,7.4067583084106445,0.23200735449790955,5.887356281280518,1.8698678016662598,0.2378465086221695,0.0033519030548632145,0.0,3.594862222671509
68,7.379667282104492,0.22670941054821014,5.887479305267334,1.8612232208251953,0.23345710337162018,0.0034729561302810907,0.0,3.586060047149658
69,7.352023601531982,0.22106891870498657,5.887602806091309,1.8544081449508667,0.22907918691635132,0.0035957815125584602,0.0,3.575207233428955
70,7.323854446411133,0.2152220606803894,5.887726306915283,1.8487651348114014,0.22471854090690613,0.0037022570613771677,0.0,3.5628468990325928
71,7.295180320739746,0.209316685795784,5.887850284576416,1.843564510345459,0.2203810214996338,0.0037724371068179607,0.0,3.5495781898498535
72,7.266012191772461,0.2034950852394104,5.887975215911865,1.838078498840332,0.21607257425785065,0.003788182744756341,0.0,3.5359933376312256
73,7.236353874206543,0.19787856936454773,5.888101577758789,1.8316547870635986,0.2117992639541626,0.003737121354788542,0.0,3.522622585296631
74,7.206199645996094,0.19255578517913818,5.888229846954346,1.8237742185592651,0.20756706595420837,0.0036156042478978634,0.0,3.509883403778076
75,7.175541877746582,0.1875755935907364,5.888360023498535,1.8140947818756104,0.20338177680969238,0.003429572330787778,0.0,3.498056650161743
76,7.144374847412109,0.18294529616832733,5.888491630554199,1.8024687767028809,0.19924898445606232,0.0031935544684529305,0.0,3.487269639968872
77,7.112696647644043,0.17863373458385468,5.888625621795654,1.7889353036880493,0.19517388939857483,0.0029274001717567444,0.0,3.4775047302246094
78,7.080509185791016,0.17457881569862366,5.888761520385742,1.7736937999725342,0.1911613941192627,0.002652538940310478,0.0,3.4686193466186523
79,7.047815322875977,0.1706974059343338,5.888898849487305,1.7570618391036987,0.1872161328792572,0.002388312015682459,0.0,3.460376501083374
80,7.014614105224609,0.16689682006835938,5.889037609100342,1.739422082901001,0.18334239721298218,0.0021497649140655994,0.0,3.4524784088134766
81,6.980902671813965,0.1630859375,5.8891777992248535,1.7211741209030151,0.17954429984092712,0.001946722622960806,0.0,3.4446091651916504
82,6.9466705322265625,0.15918505191802979,5.889317989349365,1.7026870250701904,0.17582562565803528,0.001784015097655356,0.0,3.436465263366699
83,6.9119062423706055,0.15513326227664948,5.889458179473877,1.6842665672302246,0.17219004034996033,0.0016624745912849903,0.0,3.427786111831665
84,6.876596450805664,0.150892972946167,5.889598369598389,1.6661320924758911,0.16864091157913208,0.001580218318849802,0.0,3.4183731079101562
85,6.840724945068359,0.146451935172081,5.889737129211426,1.6484054327011108,0.16518136858940125,0.0015334183117374778,0.0,3.4080986976623535
86,6.804279327392578,0.14182238280773163,5.88987398147583,1.6311118602752686,0.16181427240371704,0.0015170425176620483,0.0,3.3969109058380127
