epoch,total,mle,pl,ode,ic,monotonic,min_slope,baseline_ref
1,182909.78125,0.5576884746551514,5.9267168045043945,1.5404506921768188,0.5155215263366699,1828997.25,0.0,4.464940071105957
2,10.069334983825684,0.5713887810707092,5.925997734069824,1.5040658712387085,0.515046238899231,0.18654446303844452,0.0,4.497180938720703
3,10.02629280090332,0.5741873383522034,5.925175666809082,1.526168704032898,0.5128293037414551,0.005957467947155237,0.0,4.449923992156982
4,9.985069274902344,0.5639112591743469,5.924227714538574,1.5872712135314941,0.5102867484092712,0.0013104216195642948,0.0,4.361355304718018
5,9.940559387207031,0.5468817353248596,5.923223972320557,1.670285701751709,0.5075975656509399,0.0007820164901204407,0.0,4.2541046142578125
6,9.898466110229492,0.5257247090339661,5.922185897827148,1.7698036432266235,0.5048271417617798,0.0009145826916210353,0.0,4.136926651000977
7,9.862652778625488,0.50197833776474,5.921126365661621,1.8832933902740479,0.5020047426223755,0.0014310809783637524,0.0,4.014670372009277
8,9.835864067077637,0.47689273953437805,5.920048713684082,2.008450746536255,0.49914661049842834,0.0023374820593744516,0.0,3.891116142272949
9,9.819718360900879,0.45204442739486694,5.9189581871032715,2.1404507160186768,0.4962630569934845,0.003503988729789853,0.0,3.7711308002471924
10,9.813549041748047,0.42999905347824097,5.917858600616455,2.2675695419311523,0.4933585226535797,0.0044052074663341045,0.0,3.6632516384124756
11,9.813056945800781,0.4136505722999573,5.9167561531066895,2.372081756591797,0.4904405176639557,0.0043868618085980415,0.0,3.5780675411224365
12,9.81251335144043,0.4042258858680725,5.915663719177246,2.441605806350708,0.48752525448799133,0.0034392932429909706,0.0,3.5209803581237793
13,9.80826187133789,0.4012775123119354,5.9145917892456055,2.473558187484741,0.48462456464767456,0.0021190124098211527,0.0,3.4912939071655273
14,9.79946231842041,0.4036881625652313,5.913545608520508,2.4715781211853027,0.4817401170730591,0.0009769353782758117,0.0,3.4855856895446777
15,9.787144660949707,0.4102121591567993,5.912525177001953,2.4420113563537598,0.47886431217193604,0.0002813060418702662,0.0,3.4997665882110596
16,9.77315616607666,0.4196176528930664,5.911529064178467,2.3920862674713135,0.47598427534103394,2.217792825831566e-05,0.0,3.5297012329101562
17,9.759360313415527,0.43066391348838806,5.910552024841309,2.3291895389556885,0.4730848968029022,0.0,0.0,3.57114577293396
18,9.747119903564453,0.4420410692691803,5.9095892906188965,2.260669469833374,0.4701521694660187,0.0,0.0,3.619462013244629
19,9.736954689025879,0.4523548483848572,5.9086384773254395,2.1936419010162354,0.4671759307384491,0.0,0.0,3.6694626808166504
20,9.7284517288208,0.46029508113861084,5.907695293426514,2.1342923641204834,0.4641517400741577,0.0,0.0,3.715864419937134
21,9.720586776733398,0.4649241268634796,5.906761169433594,2.086907386779785,0.46107953786849976,0.0,0.0,3.7542948722839355
22,9.71229076385498,0.46582213044166565,5.905837535858154,2.053548574447632,0.4579620063304901,0.0,0.0,3.782039165496826
23,9.702865600585938,0.46301862597465515,5.904925346374512,2.034515142440796,0.4548017680644989,0.0,0.0,3.798067092895508
24,9.692116737365723,0.4568471610546112,5.904026508331299,2.028998374938965,0.4515995383262634,0.0,0.0,3.8026585578918457
25,9.680289268493652,0.44783100485801697,5.903141975402832,2.0355286598205566,0.4483540952205658,2.1573387130047195e-06,0.0,3.797004222869873
26,9.667911529541016,0.4366251230239868,5.902273654937744,2.052140712738037,0.44506219029426575,0.00015307667490560561,0.0,3.7829315662384033
27,9.655610084533691,0.42401665449142456,5.901422500610352,2.0763254165649414,0.441720187664032,0.0007526116096414626,0.0,3.762761116027832
28,9.64387035369873,0.41091763973236084,5.900590896606445,2.1049246788024902,0.43832477927207947,0.0020088201854377985,0.0,3.7392070293426514
29,9.632856369018555,0.3983282446861267,5.899781227111816,2.1341493129730225,0.43487459421157837,0.003925425931811333,0.0,3.7152211666107178
30,9.622325897216797,0.38722795248031616,5.898997783660889,2.1599366664886475,0.4313710927963257,0.006209504324942827,0.0,3.6936702728271484
31,9.611732482910156,0.3784078359603882,5.898242473602295,2.1786625385284424,0.4278174936771393,0.008320553228259087,0.0,3.6768922805786133
32,9.600508689880371,0.3723313510417938,5.897517681121826,2.1878881454467773,0.4242174029350281,0.00968864280730486,0.0,3.666344165802002
33,9.588314056396484,0.3690897226333618,5.896823883056641,2.186753511428833,0.4205726981163025,0.009973682463169098,0.0,3.6624882221221924
34,9.575157165527344,0.3684414327144623,5.896160125732422,2.1759450435638428,0.4168826639652252,0.009196127764880657,0.0,3.664888858795166
35,9.561327934265137,0.3698849380016327,5.895523548126221,2.157390832901001,0.41314423084259033,0.0076793790794909,0.0,3.6723783016204834
36,9.547210693359375,0.3727351725101471,5.8949103355407715,2.1338417530059814,0.40935343503952026,0.005873505957424641,0.0,3.6832382678985596
37,9.533105850219727,0.37620365619659424,5.894317150115967,2.108412742614746,0.4055064916610718,0.0041740816086530685,0.0,3.695406436920166
38,9.519104957580566,0.37949085235595703,5.893739700317383,2.0841190814971924,0.4016017019748688,0.002815722953528166,0.0,3.706742286682129
39,9.505097389221191,0.3818856179714203,5.89317512512207,2.0634677410125732,0.39763906598091125,0.0018632279243320227,0.0,3.7153306007385254
40,9.490848541259766,0.3828490078449249,5.892622470855713,2.0481882095336914,0.39362025260925293,0.0012684029061347246,0.0,3.719752788543701
41,9.476126670837402,0.382060170173645,5.892080783843994,2.03914213180542,0.38954728841781616,0.0009424650925211608,0.0,3.7192420959472656
42,9.460793495178223,0.3794228434562683,5.891551971435547,2.036369562149048,0.38542234897613525,0.000807517149951309,0.0,3.713721990585327
43,9.444835662841797,0.37504464387893677,5.8910369873046875,2.039196252822876,0.381246954202652,0.0008180828299373388,0.0,3.7037477493286133
44,9.428340911865234,0.3692028224468231,5.890538692474365,2.0463573932647705,0.3770221769809723,0.0009611519635654986,0.0,3.6903927326202393
45,9.4114351272583,0.3623034954071045,5.890061855316162,2.056126594543457,0.37274932861328125,0.001244317158125341,0.0,3.675100326538086
46,9.394218444824219,0.35483255982398987,5.889608383178711,2.066483736038208,0.36843007802963257,0.0016769287176430225,0.0,3.6595003604888916
47,9.376718521118164,0.34729790687561035,5.8891825675964355,2.0753393173217773,0.36406710743904114,0.0022490874398499727,0.0,3.645197868347168
48,9.358887672424316,0.3401649594306946,5.888789176940918,2.0808145999908447,0.35966360569000244,0.0029167928732931614,0.0,3.633558511734009
49,9.340632438659668,0.33379703760147095,5.888429164886475,2.081514596939087,0.3552232086658478,0.0036026481539011,0.0,3.6255228519439697
50,9.321866989135742,0.3284130394458771,5.88810396194458,2.076733350753784,0.3507491648197174,0.004214518703520298,0.0,3.621497869491577
51,9.302555084228516,0.3240695595741272,5.887814521789551,2.0665321350097656,0.34624436497688293,0.004674004390835762,0.0,3.6213343143463135
52,9.282718658447266,0.3206692636013031,5.887558937072754,2.0516834259033203,0.34171062707901,0.004940084181725979,0.0,3.624382495880127
53,9.262418746948242,0.3179889917373657,5.887335777282715,2.0335047245025635,0.3371495008468628,0.005017788149416447,0.0,3.629605770111084
54,9.241710662841797,0.3157236874103546,5.887142181396484,2.0136239528656006,0.3325626254081726,0.004949214868247509,0.0,3.635734796524048
55,9.220620155334473,0.31353750824928284,5.886973857879639,1.9937173128128052,0.3279520869255066,0.004794937092810869,0.0,3.641446828842163
56,9.199127197265625,0.3111149072647095,5.8868279457092285,1.9752755165100098,0.3233207166194916,0.004615405108779669,0.0,3.645540714263916
57,9.177183151245117,0.3082030117511749,5.886701583862305,1.9594277143478394,0.31867194175720215,0.0044580246321856976,0.0,3.6470837593078613
58,9.154735565185547,0.30464091897010803,5.886592388153076,1.9468435049057007,0.31401002407073975,0.004352373071014881,0.0,3.6455092430114746
59,9.131749153137207,0.3003704249858856,5.8864970207214355,1.9377070665359497,0.309339314699173,0.00431071175262332,0.0,3.640652894973755
60,9.108222961425781,0.2954333424568176,5.886415481567383,1.9317506551742554,0.30466464161872864,0.004330368712544441,0.0,3.6327335834503174
61,9.084179878234863,0.28995659947395325,5.886345386505127,1.9283267259597778,0.299990713596344,0.004396779928356409,0.0,3.62229323387146
62,9.059654235839844,0.2841275632381439,5.886288166046143,1.926507830619812,0.29532286524772644,0.004486456047743559,0.0,3.610103130340576
63,9.034672737121582,0.2781650722026825,5.8862433433532715,1.9252122640609741,0.290666401386261,0.004570627119392157,0.0,3.5970494747161865
64,9.00924301147461,0.27228718996047974,5.886209011077881,1.9233431816101074,0.286027193069458,0.004620210267603397,0.0,3.5840189456939697
65,8.983356475830078,0.2666812539100647,5.886186599731445,1.919927716255188,0.2814111113548279,0.004611650947481394,0.0,3.571781635284424
66,8.956991195678711,0.2614797353744507,5.886175155639648,1.914239525794983,0.27682408690452576,0.00453218724578619,0.0,3.5609078407287598
67,8.930130958557129,0.25674596428871155,5.886173248291016,1.9058780670166016,0.27227190136909485,0.004382748622447252,0.0,3.5517094135284424
68,8.902761459350586,0.25247079133987427,5.886181354522705,1.8947968482971191,0.2677599787712097,0.004177265800535679,0.0,3.5442261695861816
69,8.874889373779297,0.2485809326171875,5.886196136474609,1.881273627281189,0.26329347491264343,0.0039386264979839325,0.0,3.5382492542266846
70,8.846521377563477,0.24495473504066467,5.8862175941467285,1.865836262702942,0.25887733697891235,0.003693562699481845,0.0,3.533374309539795
71,8.817663192749023,0.24144454300403595,5.886242389678955,1.8491597175598145,0.25451624393463135,0.003467019647359848,0.0,3.5290749073028564
72,8.788317680358887,0.2378995567560196,5.886270523071289,1.831956148147583,0.2502147853374481,0.0032789581455290318,0.0,3.5247838497161865
73,8.758474349975586,0.2341875284910202,5.886299133300781,1.8148722648620605,0.24597765505313873,0.003142479807138443,0.0,3.519973039627075
74,8.728118896484375,0.23021148145198822,5.886327743530273,1.7984135150909424,0.24180947244167328,0.003064179327338934,0.0,3.514213800430298
75,8.697235107421875,0.22591964900493622,5.886355876922607,1.7828960418701172,0.23771482706069946,0.003044714918360114,0.0,3.5072216987609863
76,8.665806770324707,0.22130896151065826,5.886382102966309,1.7684292793273926,0.23369836807250977,0.0030796932987868786,0.0,3.4988715648651123
77,8.633830070495605,0.21642160415649414,5.886407375335693,1.7549291849136353,0.22976458072662354,0.0031602296512573957,0.0,3.489194869995117
78,8.601295471191406,0.2113364189863205,5.886430740356445,1.7421482801437378,0.2259179651737213,0.003273267298936844,0.0,3.47835111618042
79,8.568204879760742,0.20615659654140472,5.886453628540039,1.7297263145446777,0.22216275334358215,0.0034021525643765926,0.0,3.46659255027771
80,8.53454875946045,0.2009952962398529,5.886475086212158,1.71724534034729,0.21850310266017914,0.0035278890281915665,0.0,3.4542150497436523
81,8.500320434570312,0.19596169888973236,5.886495590209961,1.7042893171310425,0.2149428129196167,0.0036312236916273832,0.0,3.4415149688720703
