epoch,total,mle,pl,ode,ic
1,4.466010570526123,0.7039462327957153,5.3538432121276855,0.7165748476982117,0.36856797337532043
2,4.422375679016113,0.701804518699646,5.3532023429870605,0.6878069043159485,0.3561629056930542
3,4.380242347717285,0.6998013257980347,5.3525614738464355,0.6600078344345093,0.34415265917778015
4,4.339561939239502,0.6979057788848877,5.351921081542969,0.6331892609596252,0.3325060307979584
5,4.300271987915039,0.696098268032074,5.3512797355651855,0.6073297262191772,0.3212040364742279
6,4.26230525970459,0.6943582892417908,5.350637912750244,0.5823986530303955,0.3102293312549591
7,4.225590705871582,0.6926633715629578,5.349996566772461,0.5583619475364685,0.2995670437812805
8,4.190056800842285,0.6909898519515991,5.349353313446045,0.5351859331130981,0.28920459747314453
9,4.155637264251709,0.6893100738525391,5.3487091064453125,0.5128437280654907,0.27912893891334534
10,4.122263431549072,0.6875909566879272,5.348062992095947,0.49131688475608826,0.2693244218826294
11,4.08987283706665,0.6857975721359253,5.347415924072266,0.47059372067451477,0.259773313999176
12,4.058402061462402,0.6838954091072083,5.346766948699951,0.450665682554245,0.2504575252532959
13,4.027796268463135,0.681852400302887,5.346116065979004,0.43152567744255066,0.2413601279258728
14,3.998004198074341,0.6796391606330872,5.345462799072266,0.4131672978401184,0.23246653378009796
15,3.9689812660217285,0.6772282719612122,5.344808101654053,0.39558419585227966,0.22376501560211182
16,3.940685749053955,0.6745938062667847,5.344150543212891,0.37876972556114197,0.21524685621261597
17,3.9130799770355225,0.6717116236686707,5.343491077423096,0.3627166152000427,0.2069060057401657
18,3.8861284255981445,0.6685582995414734,5.34282922744751,0.3474167287349701,0.1987387090921402
19,3.8597986698150635,0.6651120185852051,5.342165470123291,0.3328610360622406,0.19074304401874542
20,3.8340609073638916,0.6613525152206421,5.341500282287598,0.3190396726131439,0.1829184591770172
21,3.8088836669921875,0.6572607159614563,5.340831756591797,0.30594146251678467,0.17526574432849884
22,3.784241199493408,0.652819812297821,5.3401618003845215,0.29355388879776,0.16778650879859924
23,3.760105609893799,0.6480151414871216,5.339488983154297,0.28186285495758057,0.16048331558704376
24,3.7364540100097656,0.6428345441818237,5.338814735412598,0.27085283398628235,0.1533592790365219
25,3.7132623195648193,0.6372685432434082,5.338137626647949,0.2605069875717163,0.14641784131526947
26,3.6905105113983154,0.6313109397888184,5.337459564208984,0.25080710649490356,0.1396626979112625
27,3.6681792736053467,0.6249583959579468,5.3367791175842285,0.24173368513584137,0.1330975592136383
28,3.6462512016296387,0.6182108521461487,5.336096286773682,0.2332661747932434,0.12672603130340576
29,3.6247119903564453,0.6110716462135315,5.33541202545166,0.22538292407989502,0.12055150419473648
30,3.603548526763916,0.6035469770431519,5.334726333618164,0.21806129813194275,0.11457715183496475
31,3.582749366760254,0.5956465005874634,5.334038734436035,0.21127788722515106,0.10880571603775024
32,3.5623044967651367,0.5873820781707764,5.333348274230957,0.20500877499580383,0.10323948413133621
33,3.5422072410583496,0.5787684321403503,5.332657337188721,0.19922959804534912,0.09788026660680771
34,3.5224497318267822,0.5698221921920776,5.331964492797852,0.19391603767871857,0.09272918850183487
35,3.5030267238616943,0.5605615377426147,5.331269264221191,0.18904384970664978,0.08778668940067291
36,3.483933925628662,0.5510061383247375,5.330572128295898,0.1845892071723938,0.08305256068706512
37,3.4651684761047363,0.5411767363548279,5.329874038696289,0.18052884936332703,0.07852581888437271
38,3.4467265605926514,0.5310947299003601,5.329173564910889,0.17684000730514526,0.07420484721660614
39,3.428605794906616,0.5207819938659668,5.328471660614014,0.17350073158740997,0.07008726894855499
40,3.4108047485351562,0.5102605223655701,5.327767848968506,0.17049013078212738,0.06617013365030289
41,3.3933210372924805,0.4995521903038025,5.327061653137207,0.1677883267402649,0.06244976073503494
42,3.3761539459228516,0.488678514957428,5.326353073120117,0.16537684202194214,0.05892196670174599
43,3.3593027591705322,0.47766047716140747,5.3256425857543945,0.16323891282081604,0.05558200925588608
44,3.3427674770355225,0.46651798486709595,5.324930667877197,0.16135965287685394,0.05242463946342468
45,3.3265488147735596,0.4552699625492096,5.324215888977051,0.15972651541233063,0.04944422468543053
46,3.31064772605896,0.4439338445663452,5.323498725891113,0.1583297699689865,0.04663471877574921
47,3.2950682640075684,0.432525634765625,5.322779655456543,0.15716280043125153,0.043989814817905426
48,3.2798144817352295,0.4210593104362488,5.32205867767334,0.15622283518314362,0.0415029339492321
49,3.2648932933807373,0.409546822309494,5.3213348388671875,0.15551160275936127,0.03916730731725693
50,3.2503137588500977,0.3979976773262024,5.320608615875244,0.15503568947315216,0.03697603568434715
51,3.236088275909424,0.38641881942749023,5.319879531860352,0.15480755269527435,0.03492211923003197
52,3.2222323417663574,0.3748140037059784,5.31914758682251,0.15484601259231567,0.03299850970506668
53,3.2087655067443848,0.3631839454174042,5.318412780761719,0.15517686307430267,0.031198162585496902
54,3.19571852684021,0.35153353214263916,5.317675590515137,0.15583236515522003,0.029514914378523827
55,3.183143377304077,0.3398820757865906,5.31693696975708,0.1568484902381897,0.027944296598434448
56,3.171088457107544,0.3282428979873657,5.316197872161865,0.15826542675495148,0.02648124098777771
57,3.1596004962921143,0.3166240453720093,5.315459251403809,0.16012652218341827,0.02512030303478241
58,3.1487224102020264,0.3050289750099182,5.314722537994385,0.1624763160943985,0.02385581284761429
59,3.138490676879883,0.2934568524360657,5.313987731933594,0.16535811126232147,0.02268204651772976
60,3.1289353370666504,0.28190380334854126,5.313255310058594,0.16881054639816284,0.021593397483229637
61,3.120075225830078,0.27036407589912415,5.312525749206543,0.17286404967308044,0.020584460347890854
62,3.1119182109832764,0.2588313817977905,5.311800003051758,0.17753654718399048,0.019650205969810486
63,3.1044552326202393,0.24730095267295837,5.311077117919922,0.18282993137836456,0.01878604292869568
64,3.097665786743164,0.2357715368270874,5.31035852432251,0.18872717022895813,0.017987938597798347
65,3.091512680053711,0.22424815595149994,5.309642314910889,0.1951909065246582,0.017252475023269653
66,3.0859503746032715,0.21274444460868835,5.308929920196533,0.2021641880273819,0.016576865687966347
67,3.0809273719787598,0.20128479599952698,5.308220386505127,0.20957328379154205,0.01595894619822502
68,3.0763916969299316,0.18990586698055267,5.307514190673828,0.21733172237873077,0.015397075563669205
69,3.0722973346710205,0.17865732312202454,5.306809902191162,0.22534501552581787,0.01489002164453268
70,3.0686066150665283,0.16760124266147614,5.306107997894287,0.23351456224918365,0.014436804689466953
71,3.065290927886963,0.1568107008934021,5.305408477783203,0.24173949658870697,0.01403652410954237
72,3.0623273849487305,0.14636725187301636,5.3047099113464355,0.24991682171821594,0.013688230887055397
73,3.059694766998291,0.13635782897472382,5.304012298583984,0.2579399645328522,0.013390806503593922
74,3.0573689937591553,0.12687091529369354,5.303316116333008,0.2656972110271454,0.01314289029687643
75,3.055316209793091,0.11799214035272598,5.302619457244873,0.2730714678764343,0.012942830100655556
76,3.053492784500122,0.1097998395562172,5.3019232749938965,0.2799426019191742,0.012788667343556881
77,3.0518455505371094,0.10236041992902756,5.301227569580078,0.2861931025981903,0.012678130529820919
78,3.050313949584961,0.09572428464889526,5.300530433654785,0.2917158901691437,0.012608636170625687
79,3.048839807510376,0.08992252498865128,5.299833297729492,0.2964233160018921,0.012577321380376816
80,3.0473694801330566,0.08496493101119995,5.299136161804199,0.3002552390098572,0.012581082060933113
81,3.0458593368530273,0.0808393806219101,5.298437595367432,0.3031843900680542,0.012616623193025589
