epoch,total,mle,pl,ode,ic,monotonic
1,414758.375,0.5865018367767334,5.2243452072143555,1.0786319971084595,0.4292244017124176,4147549.5
2,239228.09375,0.5911902189254761,5.223936557769775,1.0674679279327393,0.42889490723609924,2392247.0
3,112170.265625,0.5957651734352112,5.223504543304443,1.0570262670516968,0.4285367429256439,1121668.75
4,32959.4765625,0.6002966165542603,5.223044395446777,1.0470763444900513,0.42813631892204285,329560.9375
5,846.7796020507812,0.6047769784927368,5.222555637359619,1.0375134944915771,0.4276631772518158,8434.0400390625
6,3.381326913833618,0.6090743541717529,5.2221174240112305,1.0282493829727173,0.42693567276000977,0.11538264155387878
7,3.3602054119110107,0.6158208847045898,5.221764087677002,1.0092558860778809,0.42523571848869324,0.044519875198602676
8,3.3412065505981445,0.6232711672782898,5.221304893493652,0.9870795607566833,0.42303717136383057,0.02492392808198929
9,3.3218700885772705,0.6309566497802734,5.220780372619629,0.963456392288208,0.42052313685417175,0.017387239262461662
10,3.3021187782287598,0.6386914253234863,5.220209121704102,0.9392068386077881,0.41778504848480225,0.01383274607360363
11,3.282135248184204,0.6463831663131714,5.219604969024658,0.9147810339927673,0.4148801565170288,0.011894956231117249
12,3.262094497680664,0.6539781093597412,5.218974590301514,0.8904529213905334,0.41184568405151367,0.01073972787708044
13,3.2421298027038574,0.661440372467041,5.218324661254883,0.866398811340332,0.40870705246925354,0.01002294011414051
14,3.222334623336792,0.6687440276145935,5.217658996582031,0.8427358865737915,0.40548187494277954,0.00958226714283228
15,3.2027719020843506,0.6758675575256348,5.216979026794434,0.8195443749427795,0.4021821916103363,0.00933264009654522
16,3.1834826469421387,0.6827918291091919,5.21628999710083,0.7968794107437134,0.39881616830825806,0.009226060472428799
17,3.1644880771636963,0.6894987225532532,5.215590000152588,0.7747791409492493,0.3953893482685089,0.00923430360853672
18,3.1458003520965576,0.6959697008132935,5.2148823738098145,0.7532708644866943,0.3919050991535187,0.009340685792267323
19,3.12742018699646,0.7021858096122742,5.214167594909668,0.732373833656311,0.3883649706840515,0.009535806253552437
20,3.109342336654663,0.7081270217895508,5.213447093963623,0.7121023535728455,0.384769469499588,0.009815213270485401
21,3.091554880142212,0.7137725353240967,5.21272087097168,0.6924661993980408,0.38111811876296997,0.010178026743233204
