epoch,total,mle,pl,ode,ic,monotonic,min_slope,smoothness,baseline_ref
1,1.369706153869629,0.015640810132026672,5.384397506713867,0.0,0.0,0.07964083552360535,0.0,1.820959596443572e-07,0.0
2,1.3478792905807495,-0.007249352056533098,5.384397029876709,0.0,0.0,0.0902760773897171,0.0,1.7567195698120486e-07,0.0
3,1.3266040086746216,-0.02896345965564251,5.384397506713867,0.0,0.0,0.0946647897362709,0.0,1.5745740711281542e-07,0.0
4,1.3057966232299805,-0.04964561387896538,5.384397506713867,0.0,0.0,0.09341629594564438,0.0,1.311470327891584e-07,0.0
5,1.2854081392288208,-0.06958696246147156,5.384397983551025,0.0,0.0,0.08894559741020203,0.0,1.020381574790008e-07,0.0
6,1.265401840209961,-0.08912579715251923,5.384397983551025,0.0,0.0,0.08427409082651138,0.0,7.494524822959647e-08,0.0
7,1.2457376718521118,-0.1085110753774643,5.384397983551025,0.0,0.0,0.08148740977048874,0.0,5.244251610747597e-08,0.0
8,1.22637939453125,-0.12785831093788147,5.384398460388184,0.0,0.0,0.08137662708759308,0.0,3.49807613986286e-08,0.0
9,1.2072978019714355,-0.14719904959201813,5.384398460388184,0.0,0.0,0.08397004753351212,0.0,2.2025938406500245e-08,0.0
10,1.1884721517562866,-0.16651545464992523,5.384398460388184,0.0,0.0,0.08887860178947449,0.0,1.2755233314010184e-08,0.0
11,1.1698883771896362,-0.18575863540172577,5.384398460388184,0.0,0.0,0.09547203779220581,0.0,6.448078515575162e-09,0.0
12,1.1515371799468994,-0.2048691362142563,5.384398460388184,0.0,0.0,0.1030670702457428,0.0,2.7247801792640303e-09,0.0
13,1.1334152221679688,-0.22379624843597412,5.384398937225342,0.0,0.0,0.11111795902252197,0.0,1.5982993817331703e-09,0.0
14,1.115525722503662,-0.2425101399421692,5.3843994140625,0.0,0.0,0.1193593218922615,0.0,3.3938474253147888e-09,0.0
15,1.0978810787200928,-0.2610035538673401,5.3843994140625,0.0,0.0,0.12784577906131744,0.0,8.537067053282499e-09,0.0
16,1.0805034637451172,-0.27928340435028076,5.3843994140625,0.0,0.0,0.13686859607696533,0.0,1.7289787379581867e-08,0.0
17,1.063403844833374,-0.2973543703556061,5.384399890899658,0.0,0.0,0.14657925069332123,0.0,2.9554726665992348e-08,0.0
18,1.0465853214263916,-0.3151278495788574,5.384399890899658,0.0,0.0,0.15612713992595673,0.0,4.590658519987301e-08,0.0
19,1.0300573110580444,-0.3324911892414093,5.384399890899658,0.0,0.0,0.1644773632287979,0.0,6.799869112228407e-08,0.0
20,1.0138251781463623,-0.34935057163238525,5.384400367736816,0.0,0.0,0.17074716091156006,0.0,9.852365678852948e-08,0.0
21,0.9978925585746765,-0.3656478226184845,5.384400367736816,0.0,0.0,0.1743883490562439,0.0,1.4108535140167078e-07,0.0
22,0.9822621941566467,-0.38136017322540283,5.384400367736816,0.0,0.0,0.17520254850387573,0.0,2.0011974299904978e-07,0.0
23,0.9669376015663147,-0.3964880406856537,5.384400367736816,0.0,0.0,0.17322775721549988,0.0,2.8108212291044765e-07,0.0
24,0.9519221186637878,-0.4110523760318756,5.384400844573975,0.0,0.0,0.1687038242816925,0.0,3.903138292571384e-07,0.0
25,0.9372161626815796,-0.4250849783420563,5.384401321411133,0.0,0.0,0.1619538813829422,0.0,5.351984100343543e-07,0.0
26,0.9228159785270691,-0.43862539529800415,5.384401321411133,0.0,0.0,0.15333785116672516,0.0,7.244252628879622e-07,0.0
27,0.9087138175964355,-0.4517187476158142,5.384401798248291,0.0,0.0,0.1432243287563324,0.0,9.681294841357158e-07,0.0
28,0.8948968648910522,-0.4644143879413605,5.384402275085449,0.0,0.0,0.13197900354862213,0.0,1.277889964512724e-06,0.0
29,0.8813484311103821,-0.4767649471759796,5.384402275085449,0.0,0.0,0.11996077746152878,0.0,1.6669180240569403e-06,0.0
30,0.868049681186676,-0.4888240396976471,5.384402751922607,0.0,0.0,0.10751478374004364,0.0,2.1503083189600147e-06,0.0
31,0.8549807071685791,-0.5006445646286011,5.384403705596924,0.0,0.0,0.09496918320655823,0.0,2.7444286843092414e-06,0.0
32,0.8421224355697632,-0.5122761130332947,5.384403705596924,0.0,0.0,0.08262903243303299,0.0,3.467142278168467e-06,0.0
33,0.8294586539268494,-0.5237625241279602,5.38440465927124,0.0,0.0,0.07076594978570938,0.0,4.3369409468141384e-06,0.0
34,0.8169762492179871,-0.5351396203041077,5.38440465927124,0.0,0.0,0.0596100278198719,0.0,5.372999112296384e-06,0.0
35,0.8046666979789734,-0.5464348196983337,5.384405612945557,0.0,0.0,0.04934217780828476,0.0,6.594284059247002e-06,0.0
36,0.7925251126289368,-0.5576656460762024,5.384406089782715,0.0,0.0,0.04009056091308594,0.0,8.01902115199482e-06,0.0
37,0.7805492877960205,-0.5688419342041016,5.384406566619873,0.0,0.0,0.03192969039082527,0.0,9.664801837061532e-06,0.0
38,0.7687404751777649,-0.5799651741981506,5.3844075202941895,0.0,0.0,0.024883262813091278,0.0,1.1547321264515631e-05,0.0
39,0.7571006417274475,-0.5910311341285706,5.384407997131348,0.0,0.0,0.01892990618944168,0.0,1.3681153177458327e-05,0.0
40,0.7456340193748474,-0.6020302772521973,5.384409427642822,0.0,0.0,0.01401143055409193,0.0,1.6080259229056537e-05,0.0
41,0.7343460321426392,-0.6129482388496399,5.3844099044799805,0.0,0.0,0.010042320936918259,0.0,1.875705856946297e-05,0.0
42,0.7232457399368286,-0.6237661838531494,5.384410858154297,0.0,0.0,0.0069197798147797585,0.0,2.172565109503921e-05,0.0
43,0.7123458385467529,-0.6344603896141052,5.384411811828613,0.0,0.0,0.00453313160687685,0.0,2.5001083486131392e-05,0.0
44,0.7016634941101074,-0.6450029015541077,5.38441276550293,0.0,0.0,0.002771866973489523,0.0,2.8601423764484935e-05,0.0
45,0.6912209391593933,-0.6553611159324646,5.384413719177246,0.0,0.0,0.0015316158533096313,0.0,3.2547010050620884e-05,0.0
46,0.6810449361801147,-0.6654992699623108,5.384415149688721,0.0,0.0,0.0007177333463914692,0.0,3.6864166759187356e-05,0.0
47,0.6711647510528564,-0.6753798127174377,5.384416580200195,0.0,0.0,0.0002463391865603626,0.0,4.158066803938709e-05,0.0
48,0.6616114377975464,-0.6849640011787415,5.3844170570373535,0.0,0.0,3.898510112776421e-05,0.0,4.672766590374522e-05,0.0
49,0.6524145603179932,-0.6942134499549866,5.384418487548828,0.0,0.0,0.0,0.0,5.233594492892735e-05,0.0
50,0.643598735332489,-0.7030904293060303,5.3844194412231445,0.0,0.0,0.0,0.0,5.8432939113117754e-05,0.0
51,0.6351978778839111,-0.7115576267242432,5.384420394897461,0.0,0.0,0.0,0.0,6.50403235340491e-05,0.0
52,0.6272507905960083,-0.719576358795166,5.3844218254089355,0.0,0.0,0.0,0.0,7.216668745968491e-05,0.0
53,0.6197960376739502,-0.7271077036857605,5.384422779083252,0.0,0.0,0.0,0.0,7.980383088579401e-05,0.0
54,0.6128714680671692,-0.7341138124465942,5.384424209594727,0.0,0.0,0.0,0.0,8.792363223619759e-05,0.0
55,0.60651034116745,-0.7405605912208557,5.384424686431885,0.0,0.0,0.0,0.0,9.647868864703923e-05,0.0
56,0.6007405519485474,-0.74642014503479,5.384426593780518,0.0,0.0,0.0,0.0,0.00010540462244534865,0.0
57,0.5955805778503418,-0.751672625541687,5.384428024291992,0.0,0.0,0.0,0.0,0.00011462221300462261,0.0
58,0.5910409092903137,-0.7563066482543945,5.38442850112915,0.0,0.0,0.0,0.0,0.00012404397421050817,0.0
59,0.5871236324310303,-0.7603196501731873,5.384429931640625,0.0,0.0,0.0,0.0,0.00013357923307921737,0.0
60,0.5838215947151184,-0.763717532157898,5.384430885314941,0.0,0.0,0.0,0.0,0.00014313792053144425,0.0
61,0.5811173319816589,-0.7665170431137085,5.384432315826416,0.0,0.0,0.0,0.0,0.00015263186651282012,0.0
62,0.5789811015129089,-0.7687467932701111,5.384432792663574,0.0,0.0,0.0,0.0,0.00016196854994632304,0.0
63,0.5773711204528809,-0.7704479694366455,5.384434223175049,0.0,0.0,0.0,0.0,0.00017105047299992293,0.0
64,0.5762339234352112,-0.7716726660728455,5.384435653686523,0.0,0.0,0.0,0.0,0.0001797669829102233,0.0
65,0.5755084753036499,-0.7724804282188416,5.384436130523682,0.0,0.0,0.0,0.0,0.0001879874471342191,0.0
66,0.5751284956932068,-0.7729364037513733,5.38443660736084,0.0,0.0,0.0,0.0,0.00019557288032956421,0.0
67,0.5750243663787842,-0.7731088995933533,5.3844380378723145,0.0,0.0,0.0,0.0,0.00020237367425579578,0.0
68,0.5751243233680725,-0.7730680108070374,5.384438991546631,0.0,0.0,0.0,0.0,0.00020825632964260876,0.0
69,0.5753574371337891,-0.7728836536407471,5.384439945220947,0.0,0.0,0.0,0.0,0.00021310891315806657,0.0
70,0.5756574869155884,-0.7726210951805115,5.384439945220947,0.0,0.0,0.0,0.0,0.00021686243417207152,0.0
71,0.5759674906730652,-0.7723376750946045,5.384440898895264,0.0,0.0,0.0,0.0,0.0002194920089095831,0.0
72,0.5762403011322021,-0.7720801830291748,5.384441375732422,0.0,0.0,0.0,0.0,0.00022101632202975452,0.0
73,0.5764405131340027,-0.7718847990036011,5.38444185256958,0.0,0.0,0.0,0.0,0.00022148509742692113,0.0
74,0.5765432715415955,-0.7717769145965576,5.38444185256958,0.0,0.0,0.0,0.0,0.0002209729136666283,0.0
75,0.5765354037284851,-0.7717708349227905,5.384442329406738,0.0,0.0,0.0,0.0,0.00021956494310870767,0.0
76,0.5764133930206299,-0.7718709111213684,5.384443283081055,0.0,0.0,0.0,0.0,0.00021734865731559694,0.0
77,0.57618248462677,-0.7720723748207092,5.3844428062438965,0.0,0.0,0.0,0.0,0.0002144145400961861,0.0
78,0.575855553150177,-0.7723638415336609,5.384443283081055,0.0,0.0,0.0,0.0,0.0002108557237079367,0.0
79,0.5754489302635193,-0.7727296352386475,5.384443759918213,0.0,0.0,0.0,0.0,0.0002067644236376509,0.0
80,0.5749813318252563,-0.7731518745422363,5.384443283081055,0.0,0.0,0.0,0.0,0.00020223662431817502,0.0
81,0.5744730234146118,-0.7736115455627441,5.384443283081055,0.0,0.0,0.0,0.0,0.000197374596609734,0.0
82,0.5739433765411377,-0.7740903496742249,5.384443759918213,0.0,0.0,0.0,0.0,0.0001922795781865716,0.0
83,0.5734103918075562,-0.7745710015296936,5.384443759918213,0.0,0.0,0.0,0.0,0.000187046971404925,0.0
84,0.5728897452354431,-0.7750388383865356,5.384443759918213,0.0,0.0,0.0,0.0,0.00018176515004597604,0.0
85,0.5723936557769775,-0.7754823565483093,5.384443759918213,0.0,0.0,0.0,0.0,0.000176509129232727,0.0
86,0.5719313621520996,-0.775892972946167,5.384443759918213,0.0,0.0,0.0,0.0,0.00017134146764874458,0.0
87,0.5715086460113525,-0.7762652635574341,5.384443283081055,0.0,0.0,0.0,0.0,0.0001663070870563388,0.0
88,0.5711289048194885,-0.7765964269638062,5.384443759918213,0.0,0.0,0.0,0.0,0.00016143990796990693,0.0
89,0.5707927942276001,-0.7768856883049011,5.384443283081055,0.0,0.0,0.0,0.0,0.00015676376642659307,0.0
90,0.5704990029335022,-0.7771347761154175,5.384443283081055,0.0,0.0,0.0,0.0,0.00015229366545099765,0.0
91,0.5702444911003113,-0.7773468494415283,5.384443759918213,0.0,0.0,0.0,0.0,0.0001480424834880978,0.0
92,0.5700246691703796,-0.7775264382362366,5.384443759918213,0.0,0.0,0.0,0.0,0.00014401816588360816,0.0
93,0.5698349475860596,-0.7776782512664795,5.384443759918213,0.0,0.0,0.0,0.0,0.00014022683899383992,0.0
94,0.5696702003479004,-0.7778074741363525,5.384443759918213,0.0,0.0,0.0,0.0,0.00013667249004356563,0.0
95,0.5695249438285828,-0.7779194712638855,5.384443283081055,0.0,0.0,0.0,0.0,0.00013335651601664722,0.0
96,0.5693944096565247,-0.77801913022995,5.384443283081055,0.0,0.0,0.0,0.0,0.0001302746095461771,0.0
97,0.5692741870880127,-0.7781108617782593,5.384443283081055,0.0,0.0,0.0,0.0,0.00012742029502987862,0.0
98,0.5691598057746887,-0.7781988382339478,5.384443283081055,0.0,0.0,0.0,0.0,0.00012478347343858331,0.0
99,0.5690485835075378,-0.7782858610153198,5.384443759918213,0.0,0.0,0.0,0.0,0.00012234930181875825,0.0
100,0.5689375400543213,-0.778374433517456,5.384443759918213,0.0,0.0,0.0,0.0,0.00012010339560220018,0.0
101,0.568824827671051,-0.7784664034843445,5.384443759918213,0.0,0.0,0.0,0.0,0.00011803051893366501,0.0
