epoch,total,mle,pl,ode,ic,monotonic,min_slope
1,3.596519708633423,0.8748315572738647,5.9267168045043945,0.6280291676521301,0.44101038575172424,0.00038798426976427436,0.17093071341514587
2,3.5593061447143555,0.9165611863136292,5.9256110191345215,0.578545093536377,0.4382014274597168,6.925333582330495e-05,0.14458876848220825
3,3.5296759605407715,0.9544866681098938,5.924506187438965,0.5349792838096619,0.4354088604450226,2.051256160484627e-06,0.12367433309555054
4,3.5054445266723633,0.9868239760398865,5.923401832580566,0.49782732129096985,0.43262553215026855,0.0,0.10731713473796844
5,3.4845118522644043,1.0120476484298706,5.922297954559326,0.4672310948371887,0.4298481345176697,0.0,0.0948103740811348
6,3.4652199745178223,1.0297890901565552,5.921195030212402,0.442646324634552,0.42707428336143494,0.0,0.08541146665811539
7,3.44651198387146,1.040586233139038,5.920093059539795,0.42317187786102295,0.42430251836776733,0.0,0.07842810451984406
8,3.4278392791748047,1.0453590154647827,5.91899299621582,0.4079054892063141,0.4215315878391266,0.0,0.07329462468624115
9,3.4089906215667725,1.0450780391693115,5.917896270751953,0.3960895240306854,0.41875991225242615,0.0,0.06958920508623123
10,3.389967441558838,1.0406477451324463,5.916802406311035,0.3871176242828369,0.41598546504974365,0.0,0.06701607257127762
11,3.370918035507202,1.0328994989395142,5.915709972381592,0.3805053234100342,0.4132055938243866,0.0,0.06538018584251404
12,3.3521509170532227,1.0226390361785889,5.914621829986572,0.37584564089775085,0.41041699051856995,0.0,0.06459367275238037
13,3.8588342666625977,1.0108598470687866,5.913534641265869,0.3726939558982849,0.4076153635978699,0.4080744683742523,0.5484737157821655
14,4.114682197570801,1.0148065090179443,5.9125542640686035,0.3636833131313324,0.40507808327674866,0.629070520401001,0.7900687456130981
15,3.8851161003112793,1.0258558988571167,5.911665916442871,0.35267117619514465,0.40277618169784546,0.44036298990249634,0.5818600654602051
16,3.489044189453125,1.0413691997528076,5.910861492156982,0.3409194052219391,0.4006819427013397,0.11978746205568314,0.21637941896915436
17,3.3111066818237305,1.060077428817749,5.91012716293335,0.3290398120880127,0.3987646698951721,0.0,0.0456930473446846
18,3.310300350189209,1.079648733139038,5.909358978271484,0.3178575336933136,0.39670631289482117,0.0,0.038748059421777725
19,3.309189558029175,1.0925408601760864,5.908549785614014,0.3098656237125397,0.39449363946914673,0.0,0.035151876509189606
20,3.305577278137207,1.0990312099456787,5.907708168029785,0.30465078353881836,0.39214837551116943,0.0,0.03281979262828827
21,3.299415349960327,1.0996649265289307,5.906840801239014,0.3018359839916229,0.38968512415885925,0.0,0.03151921555399895
22,3.2909276485443115,1.0951151847839355,5.905949592590332,0.30109667778015137,0.3871139883995056,0.0,0.031114399433135986
23,3.2805287837982178,1.0861152410507202,5.905040264129639,0.3021562993526459,0.38444140553474426,0.0,0.03155592828989029
24,3.268824815750122,1.0734399557113647,5.904112339019775,0.30476945638656616,0.38167065382003784,0.0,0.032916516065597534
25,3.2570390701293945,1.0579677820205688,5.90316915512085,0.3086850047111511,0.37880200147628784,0.0,0.03579176589846611
26,3.2503602504730225,1.0413991212844849,5.9022064208984375,0.3134075999259949,0.3758265972137451,0.0,0.04417527839541435
27,3.2497642040252686,1.0299855470657349,5.9012322425842285,0.31686586141586304,0.37276381254196167,0.0,0.05484091117978096
28,3.2439181804656982,1.0256452560424805,5.900280475616455,0.3181901276111603,0.3697054386138916,7.251916827044624e-07,0.05530734360218048
29,3.2316558361053467,1.0273385047912598,5.899350166320801,0.3176446259021759,0.36665308475494385,0.0,0.04518210515379906
30,3.220292806625366,1.0333384275436401,5.898420333862305,0.3158262372016907,0.3635348975658417,0.0,0.03298809006810188
31,3.2132408618927,1.0400633811950684,5.897467613220215,0.3139004409313202,0.36028140783309937,0.0,0.024628525599837303
