epoch,total,mle,pl,ode,ic
1,4.816778182983398,0.7072176933288574,5.213821887969971,0.9966213703155518,0.5060283541679382
2,4.7921319007873535,0.7122622728347778,5.213207244873047,0.9707335829734802,0.5025326609611511
3,4.768136501312256,0.7173349857330322,5.212592601776123,0.9454443454742432,0.4990611672401428
4,4.744767665863037,0.7224236130714417,5.211978912353516,0.9207469820976257,0.4956078827381134
5,4.7220025062561035,0.7275148630142212,5.211365699768066,0.8966372013092041,0.4921681582927704
6,4.6998209953308105,0.7326030731201172,5.210751533508301,0.8731058835983276,0.48873600363731384
7,4.678199768066406,0.7376826405525208,5.210137844085693,0.8501434922218323,0.48530465364456177
8,4.6571173667907715,0.7427471280097961,5.209523677825928,0.8277410864830017,0.48186731338500977
9,4.636550426483154,0.7477895617485046,5.208909034729004,0.805889904499054,0.4784165322780609
10,4.6164751052856445,0.7528016567230225,5.208293914794922,0.7845816612243652,0.4749448299407959
11,4.596866607666016,0.7577746510505676,5.207677364349365,0.7638086080551147,0.4714445173740387
12,4.577701091766357,0.7626994252204895,5.207061290740967,0.7435628771781921,0.4679085612297058
13,4.558955192565918,0.7675668001174927,5.206442832946777,0.7238367795944214,0.46433043479919434
14,4.54060697555542,0.7723674774169922,5.205822944641113,0.7046230435371399,0.46070462465286255
15,4.522634029388428,0.7770925164222717,5.205202102661133,0.6859144568443298,0.457025945186615
16,4.505017280578613,0.7817332148551941,5.204580783843994,0.6677035689353943,0.4532902240753174
17,4.487736225128174,0.7862799763679504,5.203957557678223,0.6499840021133423,0.4494935870170593
18,4.470771312713623,0.7907233834266663,5.203332424163818,0.6327494978904724,0.4456326365470886
19,4.454104423522949,0.795053243637085,5.202704906463623,0.6159942746162415,0.4417041838169098
20,4.437714576721191,0.799258828163147,5.202075958251953,0.5997130274772644,0.4377051591873169
21,4.421585559844971,0.8033289909362793,5.201446056365967,0.5839008092880249,0.43363288044929504
22,4.405696392059326,0.8072518110275269,5.200814247131348,0.5685529708862305,0.42948442697525024
23,4.3900275230407715,0.811015248298645,5.200179576873779,0.5536651611328125,0.42525720596313477
24,4.374560356140137,0.8146068453788757,5.199543476104736,0.5392329096794128,0.4209485352039337
25,4.359273910522461,0.8180140256881714,5.198904514312744,0.5252519845962524,0.41655611991882324
26,4.344151496887207,0.8212239742279053,5.1982645988464355,0.5117177963256836,0.41207748651504517
27,4.329171180725098,0.8242239952087402,5.197621822357178,0.4986259639263153,0.40751034021377563
