epoch,total,mle,pl,ode,ic,monotonic,min_slope,baseline_ref
102,0.41626644134521484,-0.9350111484527588,5.4051103591918945,0.0,0.0,0.0,0.0,0.0
103,0.41598230600357056,-0.9352952837944031,5.4051103591918945,0.0,0.0,0.0,0.0,0.0
104,0.4157036542892456,-0.935573935508728,5.4051103591918945,0.0,0.0,0.0,0.0,0.0
105,0.41543054580688477,-0.9358471632003784,5.405110836029053,0.0,0.0,0.0,0.0,0.0
106,0.4151623845100403,-0.9361152052879333,5.4051103591918945,0.0,0.0,0.0,0.0,0.0
107,0.4148998260498047,-0.9363778829574585,5.405110836029053,0.0,0.0,0.0,0.0,0.0
108,0.4146425127983093,-0.9366351962089539,5.405110836029053,0.0,0.0,0.0,0.0,0.0
109,0.41439002752304077,-0.936887800693512,5.405111312866211,0.0,0.0,0.0,0.0,0.0
110,0.41414177417755127,-0.9371360540390015,5.405111312866211,0.0,0.0,0.0,0.0,0.0
111,0.4138973355293274,-0.9373804926872253,5.405111312866211,0.0,0.0,0.0,0.0,0.0
112,0.41365647315979004,-0.9376213550567627,5.405111312866211,0.0,0.0,0.0,0.0,0.0
113,0.41341930627822876,-0.937858521938324,5.405111312866211,0.0,0.0,0.0,0.0,0.0
114,0.4131852984428406,-0.9380926489830017,5.405111789703369,0.0,0.0,0.0,0.0,0.0
115,0.4129542112350464,-0.9383237361907959,5.405111789703369,0.0,0.0,0.0,0.0,0.0
116,0.41272568702697754,-0.9385522603988647,5.405111789703369,0.0,0.0,0.0,0.0,0.0
117,0.41249918937683105,-0.9387787580490112,5.405111789703369,0.0,0.0,0.0,0.0,0.0
118,0.4122750759124756,-0.9390028715133667,5.405111789703369,0.0,0.0,0.0,0.0,0.0
119,0.4120529890060425,-0.9392250776290894,5.405112266540527,0.0,0.0,0.0,0.0,0.0
120,0.4118327498435974,-0.9394453167915344,5.405112266540527,0.0,0.0,0.0,0.0,0.0
121,0.4116145372390747,-0.9396636486053467,5.4051127433776855,0.0,0.0,0.0,0.0,0.0
122,0.41139787435531616,-0.9398803114891052,5.4051127433776855,0.0,0.0,0.0,0.0,0.0
123,0.41118311882019043,-0.940095067024231,5.4051127433776855,0.0,0.0,0.0,0.0,0.0
124,0.4109700322151184,-0.9403082728385925,5.405113220214844,0.0,0.0,0.0,0.0,0.0
125,0.4107586145401001,-0.9405195713043213,5.4051127433776855,0.0,0.0,0.0,0.0,0.0
126,0.4105493426322937,-0.9407289624214172,5.405113220214844,0.0,0.0,0.0,0.0,0.0
127,0.41034209728240967,-0.9409363269805908,5.405113697052002,0.0,0.0,0.0,0.0,0.0
128,0.41013646125793457,-0.9411418437957764,5.405113220214844,0.0,0.0,0.0,0.0,0.0
129,0.4099332094192505,-0.94134521484375,5.405113697052002,0.0,0.0,0.0,0.0,0.0
130,0.40973204374313354,-0.9415463805198669,5.405113697052002,0.0,0.0,0.0,0.0,0.0
131,0.40953320264816284,-0.9417452216148376,5.405113697052002,0.0,0.0,0.0,0.0,0.0
132,0.40933650732040405,-0.9419419169425964,5.405113697052002,0.0,0.0,0.0,0.0,0.0
133,0.40914249420166016,-0.9421360492706299,5.40511417388916,0.0,0.0,0.0,0.0,0.0
134,0.40895068645477295,-0.9423277378082275,5.405113697052002,0.0,0.0,0.0,0.0,0.0
135,0.40876156091690063,-0.9425169825553894,5.40511417388916,0.0,0.0,0.0,0.0,0.0
136,0.4085748791694641,-0.9427036643028259,5.40511417388916,0.0,0.0,0.0,0.0,0.0
137,0.4083906412124634,-0.9428879022598267,5.40511417388916,0.0,0.0,0.0,0.0,0.0
138,0.4082092046737671,-0.9430694580078125,5.405114650726318,0.0,0.0,0.0,0.0,0.0
139,0.40803009271621704,-0.943248450756073,5.40511417388916,0.0,0.0,0.0,0.0,0.0
140,0.40785372257232666,-0.9434249401092529,5.405114650726318,0.0,0.0,0.0,0.0,0.0
141,0.40767985582351685,-0.9435989260673523,5.405115127563477,0.0,0.0,0.0,0.0,0.0
142,0.40750837326049805,-0.9437704086303711,5.405115127563477,0.0,0.0,0.0,0.0,0.0
143,0.4073392152786255,-0.9439395666122437,5.405115127563477,0.0,0.0,0.0,0.0,0.0
144,0.4071727991104126,-0.9441061019897461,5.405115604400635,0.0,0.0,0.0,0.0,0.0
145,0.40700840950012207,-0.9442703723907471,5.405115127563477,0.0,0.0,0.0,0.0,0.0
146,0.4068465232849121,-0.944432258605957,5.405115127563477,0.0,0.0,0.0,0.0,0.0
147,0.4066869616508484,-0.9445919394493103,5.405115604400635,0.0,0.0,0.0,0.0,0.0
148,0.40652960538864136,-0.9447492957115173,5.405115604400635,0.0,0.0,0.0,0.0,0.0
149,0.4063745141029358,-0.9449043869972229,5.405115604400635,0.0,0.0,0.0,0.0,0.0
150,0.4062216281890869,-0.9450572729110718,5.405115604400635,0.0,0.0,0.0,0.0,0.0
151,0.4060712456703186,-0.9452077746391296,5.405116081237793,0.0,0.0,0.0,0.0,0.0
152,0.4059230089187622,-0.9453561305999756,5.405116558074951,0.0,0.0,0.0,0.0,0.0
153,0.4057765007019043,-0.945502519607544,5.405116081237793,0.0,0.0,0.0,0.0,0.0
154,0.40563249588012695,-0.9456464052200317,5.405115604400635,0.0,0.0,0.0,0.0,0.0
155,0.4054909348487854,-0.9457882046699524,5.405116558074951,0.0,0.0,0.0,0.0,0.0
156,0.4053512215614319,-0.9459279179573059,5.405116558074951,0.0,0.0,0.0,0.0,0.0
157,0.4052138924598694,-0.9460652470588684,5.405116558074951,0.0,0.0,0.0,0.0,0.0
158,0.4050789475440979,-0.9462001919746399,5.405116558074951,0.0,0.0,0.0,0.0,0.0
159,0.40494608879089355,-0.9463331699371338,5.405117034912109,0.0,0.0,0.0,0.0,0.0
160,0.4048153758049011,-0.9464638829231262,5.405117034912109,0.0,0.0,0.0,0.0,0.0
161,0.40468716621398926,-0.9465922117233276,5.405117511749268,0.0,0.0,0.0,0.0,0.0
162,0.4045611619949341,-0.9467182159423828,5.405117511749268,0.0,0.0,0.0,0.0,0.0
163,0.4044373035430908,-0.9468419551849365,5.405117034912109,0.0,0.0,0.0,0.0,0.0
164,0.4043159484863281,-0.9469634294509888,5.405117511749268,0.0,0.0,0.0,0.0,0.0
165,0.40419667959213257,-0.9470826983451843,5.405117511749268,0.0,0.0,0.0,0.0,0.0
166,0.40407973527908325,-0.9471996426582336,5.405117511749268,0.0,0.0,0.0,0.0,0.0
167,0.40396517515182495,-0.9473142027854919,5.405117511749268,0.0,0.0,0.0,0.0,0.0
168,0.4038528800010681,-0.9474264979362488,5.405117511749268,0.0,0.0,0.0,0.0,0.0
169,0.40374284982681274,-0.9475365281105042,5.405117511749268,0.0,0.0,0.0,0.0,0.0
170,0.4036352038383484,-0.9476442933082581,5.405117988586426,0.0,0.0,0.0,0.0,0.0
171,0.40352964401245117,-0.9477497339248657,5.405117511749268,0.0,0.0,0.0,0.0,0.0
172,0.4034267067909241,-0.9478527903556824,5.405117988586426,0.0,0.0,0.0,0.0,0.0
173,0.4033259153366089,-0.9479537010192871,5.405118465423584,0.0,0.0,0.0,0.0,0.0
174,0.4032270312309265,-0.9480523467063904,5.405117511749268,0.0,0.0,0.0,0.0,0.0
175,0.4031306505203247,-0.9481488466262817,5.405117988586426,0.0,0.0,0.0,0.0,0.0
176,0.4030364751815796,-0.9482430219650269,5.405117988586426,0.0,0.0,0.0,0.0,0.0
177,0.4029444456100464,-0.9483351707458496,5.405118465423584,0.0,0.0,0.0,0.0,0.0
178,0.40285468101501465,-0.9484249353408813,5.405118465423584,0.0,0.0,0.0,0.0,0.0
179,0.4027668833732605,-0.9485127329826355,5.405118465423584,0.0,0.0,0.0,0.0,0.0
180,0.40268129110336304,-0.948598325252533,5.405118465423584,0.0,0.0,0.0,0.0,0.0
181,0.40259790420532227,-0.9486818313598633,5.405118942260742,0.0,0.0,0.0,0.0,0.0
182,0.4025164842605591,-0.9487632513046265,5.405118942260742,0.0,0.0,0.0,0.0,0.0
183,0.4024372696876526,-0.9488425850868225,5.4051194190979,0.0,0.0,0.0,0.0,0.0
184,0.4023597836494446,-0.9489200711250305,5.4051194190979,0.0,0.0,0.0,0.0,0.0
185,0.40228450298309326,-0.9489953517913818,5.4051194190979,0.0,0.0,0.0,0.0,0.0
186,0.40221107006073,-0.9490687847137451,5.4051194190979,0.0,0.0,0.0,0.0,0.0
187,0.4021396040916443,-0.9491402506828308,5.4051194190979,0.0,0.0,0.0,0.0,0.0
188,0.40206992626190186,-0.9492098093032837,5.405118942260742,0.0,0.0,0.0,0.0,0.0
189,0.402002215385437,-0.9492776393890381,5.4051194190979,0.0,0.0,0.0,0.0,0.0
190,0.40193629264831543,-0.9493435621261597,5.4051194190979,0.0,0.0,0.0,0.0,0.0
191,0.4018722176551819,-0.9494076371192932,5.4051194190979,0.0,0.0,0.0,0.0,0.0
192,0.4018096923828125,-0.9494701623916626,5.4051194190979,0.0,0.0,0.0,0.0,0.0
193,0.4017490744590759,-0.9495308995246887,5.405119895935059,0.0,0.0,0.0,0.0,0.0
194,0.4016897678375244,-0.9495900869369507,5.4051194190979,0.0,0.0,0.0,0.0,0.0
195,0.4016326069831848,-0.9496474862098694,5.405120372772217,0.0,0.0,0.0,0.0,0.0
196,0.4015764594078064,-0.9497033953666687,5.4051194190979,0.0,0.0,0.0,0.0,0.0
197,0.40152204036712646,-0.9497578144073486,5.4051194190979,0.0,0.0,0.0,0.0,0.0
198,0.4014691710472107,-0.9498106837272644,5.4051194190979,0.0,0.0,0.0,0.0,0.0
199,0.4014177918434143,-0.9498621821403503,5.405119895935059,0.0,0.0,0.0,0.0,0.0
200,0.401367723941803,-0.9499122500419617,5.405119895935059,0.0,0.0,0.0,0.0,0.0
201,0.4013190269470215,-0.9499609470367432,5.405119895935059,0.0,0.0,0.0,0.0,0.0
202,0.4012717604637146,-0.95000821352005,5.405119895935059,0.0,0.0,0.0,0.0,0.0
203,0.401225745677948,-0.9500543475151062,5.405120372772217,0.0,0.0,0.0,0.0,0.0
204,0.40118086338043213,-0.9500992298126221,5.405120372772217,0.0,0.0,0.0,0.0,0.0
205,0.4011373519897461,-0.9501427412033081,5.405120372772217,0.0,0.0,0.0,0.0,0.0
206,0.40109485387802124,-0.950185239315033,5.405120372772217,0.0,0.0,0.0,0.0,0.0
207,0.4010535478591919,-0.9502265453338623,5.405120372772217,0.0,0.0,0.0,0.0,0.0
208,0.4010133743286133,-0.9502667188644409,5.405120372772217,0.0,0.0,0.0,0.0,0.0
209,0.4009742736816406,-0.9503058195114136,5.405120372772217,0.0,0.0,0.0,0.0,0.0
210,0.40093618631362915,-0.950343906879425,5.405120372772217,0.0,0.0,0.0,0.0,0.0
211,0.40089911222457886,-0.9503811001777649,5.405120849609375,0.0,0.0,0.0,0.0,0.0
212,0.4008628726005554,-0.9504171013832092,5.405119895935059,0.0,0.0,0.0,0.0,0.0
213,0.40082764625549316,-0.9504523277282715,5.405119895935059,0.0,0.0,0.0,0.0,0.0
214,0.4007936120033264,-0.9504866003990173,5.405120849609375,0.0,0.0,0.0,0.0,0.0
215,0.4007601737976074,-0.9505200386047363,5.405120849609375,0.0,0.0,0.0,0.0,0.0
216,0.4007275700569153,-0.9505525231361389,5.405120372772217,0.0,0.0,0.0,0.0,0.0
217,0.40069580078125,-0.9505844116210938,5.405120849609375,0.0,0.0,0.0,0.0,0.0
218,0.4006650447845459,-0.9506152868270874,5.405121326446533,0.0,0.0,0.0,0.0,0.0
219,0.4006348252296448,-0.9506456255912781,5.405121803283691,0.0,0.0,0.0,0.0,0.0
220,0.4006052613258362,-0.9506750702857971,5.405121326446533,0.0,0.0,0.0,0.0,0.0
221,0.40057647228240967,-0.9507038593292236,5.405121326446533,0.0,0.0,0.0,0.0,0.0
222,0.4005483388900757,-0.9507319927215576,5.405121326446533,0.0,0.0,0.0,0.0,0.0
223,0.400520920753479,-0.9507594108581543,5.405121326446533,0.0,0.0,0.0,0.0,0.0
224,0.40049415826797485,-0.9507861733436584,5.405121326446533,0.0,0.0,0.0,0.0,0.0
225,0.4004676938056946,-0.9508123993873596,5.405120372772217,0.0,0.0,0.0,0.0,0.0
226,0.40044230222702026,-0.950838029384613,5.405121326446533,0.0,0.0,0.0,0.0,0.0
227,0.40041714906692505,-0.9508631825447083,5.405121326446533,0.0,0.0,0.0,0.0,0.0
228,0.4003927707672119,-0.9508875608444214,5.405121326446533,0.0,0.0,0.0,0.0,0.0
229,0.40036845207214355,-0.9509116411209106,5.405120372772217,0.0,0.0,0.0,0.0,0.0
230,0.4003452658653259,-0.9509350657463074,5.405121326446533,0.0,0.0,0.0,0.0,0.0
231,0.4003222584724426,-0.9509580731391907,5.405121326446533,0.0,0.0,0.0,0.0,0.0
232,0.40029966831207275,-0.950980544090271,5.405120849609375,0.0,0.0,0.0,0.0,0.0
233,0.40027767419815063,-0.9510026574134827,5.405121326446533,0.0,0.0,0.0,0.0,0.0
234,0.40025585889816284,-0.9510243535041809,5.405120849609375,0.0,0.0,0.0,0.0,0.0
235,0.4002346396446228,-0.951045572757721,5.405120849609375,0.0,0.0,0.0,0.0,0.0
236,0.40021395683288574,-0.9510663747787476,5.405121326446533,0.0,0.0,0.0,0.0,0.0
237,0.4001935124397278,-0.9510868191719055,5.405121326446533,0.0,0.0,0.0,0.0,0.0
238,0.4001734256744385,-0.9511067867279053,5.405120849609375,0.0,0.0,0.0,0.0,0.0
239,0.4001538157463074,-0.9511265158653259,5.405121326446533,0.0,0.0,0.0,0.0,0.0
240,0.40013444423675537,-0.9511457681655884,5.405120849609375,0.0,0.0,0.0,0.0,0.0
241,0.40011560916900635,-0.951164722442627,5.405121326446533,0.0,0.0,0.0,0.0,0.0
242,0.4000968933105469,-0.9511834383010864,5.405121326446533,0.0,0.0,0.0,0.0,0.0
243,0.40007877349853516,-0.9512015581130981,5.405121326446533,0.0,0.0,0.0,0.0,0.0
244,0.40006089210510254,-0.9512194395065308,5.405121326446533,0.0,0.0,0.0,0.0,0.0
245,0.4000433087348938,-0.9512370228767395,5.405121326446533,0.0,0.0,0.0,0.0,0.0
246,0.40002620220184326,-0.9512542486190796,5.405121803283691,0.0,0.0,0.0,0.0,0.0
247,0.4000090956687927,-0.9512712359428406,5.405121326446533,0.0,0.0,0.0,0.0,0.0
248,0.3999924659729004,-0.9512878656387329,5.405121326446533,0.0,0.0,0.0,0.0,0.0
249,0.39997613430023193,-0.9513041973114014,5.405121326446533,0.0,0.0,0.0,0.0,0.0
250,0.3999599814414978,-0.951320230960846,5.405120849609375,0.0,0.0,0.0,0.0,0.0
251,0.3999442458152771,-0.9513360857963562,5.405121326446533,0.0,0.0,0.0,0.0,0.0
252,0.3999288082122803,-0.951351523399353,5.405121326446533,0.0,0.0,0.0,0.0,0.0
253,0.3999135494232178,-0.951366662979126,5.405120849609375,0.0,0.0,0.0,0.0,0.0
254,0.39989882707595825,-0.951381504535675,5.405121326446533,0.0,0.0,0.0,0.0,0.0
255,0.3998842239379883,-0.951396107673645,5.405121326446533,0.0,0.0,0.0,0.0,0.0
256,0.3998698592185974,-0.9514104723930359,5.405121326446533,0.0,0.0,0.0,0.0,0.0
257,0.3998557925224304,-0.9514246582984924,5.405121803283691,0.0,0.0,0.0,0.0,0.0
258,0.3998417854309082,-0.9514384269714355,5.405120849609375,0.0,0.0,0.0,0.0,0.0
259,0.3998282551765442,-0.9514520764350891,5.405121326446533,0.0,0.0,0.0,0.0,0.0
260,0.3998149037361145,-0.9514654278755188,5.405121326446533,0.0,0.0,0.0,0.0,0.0
261,0.39980167150497437,-0.9514786601066589,5.405121326446533,0.0,0.0,0.0,0.0,0.0
262,0.39978861808776855,-0.9514915943145752,5.405120849609375,0.0,0.0,0.0,0.0,0.0
263,0.3997759222984314,-0.9515042901039124,5.405120849609375,0.0,0.0,0.0,0.0,0.0
264,0.39976346492767334,-0.95151686668396,5.405121326446533,0.0,0.0,0.0,0.0,0.0
265,0.39975106716156006,-0.9515291452407837,5.405120849609375,0.0,0.0,0.0,0.0,0.0
266,0.39973896741867065,-0.9515412449836731,5.405120849609375,0.0,0.0,0.0,0.0,0.0
267,0.3997271656990051,-0.9515531659126282,5.405121326446533,0.0,0.0,0.0,0.0,0.0
268,0.3997154235839844,-0.9515649080276489,5.405121326446533,0.0,0.0,0.0,0.0,0.0
269,0.3997036814689636,-0.9515765309333801,5.405120849609375,0.0,0.0,0.0,0.0,0.0
270,0.399692177772522,-0.9515880346298218,5.405120849609375,0.0,0.0,0.0,0.0,0.0
271,0.3996809124946594,-0.9515992999076843,5.405120849609375,0.0,0.0,0.0,0.0,0.0
272,0.3996700048446655,-0.9516104459762573,5.405121803283691,0.0,0.0,0.0,0.0,0.0
273,0.39965879917144775,-0.9516215324401855,5.405121326446533,0.0,0.0,0.0,0.0,0.0
274,0.3996477723121643,-0.9516324400901794,5.405120849609375,0.0,0.0,0.0,0.0,0.0
275,0.3996371626853943,-0.951643168926239,5.405121326446533,0.0,0.0,0.0,0.0,0.0
276,0.3996264934539795,-0.9516538381576538,5.405121326446533,0.0,0.0,0.0,0.0,0.0
277,0.3996158838272095,-0.9516644477844238,5.405121326446533,0.0,0.0,0.0,0.0,0.0
278,0.39960551261901855,-0.9516748189926147,5.405121326446533,0.0,0.0,0.0,0.0,0.0
279,0.3995949625968933,-0.9516852498054504,5.405120849609375,0.0,0.0,0.0,0.0,0.0
280,0.39958465099334717,-0.9516955614089966,5.405120849609375,0.0,0.0,0.0,0.0,0.0
281,0.3995746374130249,-0.9517056941986084,5.405121326446533,0.0,0.0,0.0,0.0,0.0
282,0.3995644450187683,-0.9517157673835754,5.405120849609375,0.0,0.0,0.0,0.0,0.0
283,0.3995544910430908,-0.9517257213592529,5.405120849609375,0.0,0.0,0.0,0.0,0.0
284,0.3995445966720581,-0.9517357349395752,5.405121326446533,0.0,0.0,0.0,0.0,0.0
