baseline,beta_rmse,hazard_irmse,c_index,pass_beta,pass_hazard,pass_c_index,pass_all
exp,0.020967509077166158,0.006520809485423556,0.7864698531525559,True,True,True,True
weibull,0.00796438096005514,66.66614405719098,0.7862485197587091,True,False,True,False
gompertz,0.01893664443429266,0.08475180181669319,0.7864421562258038,True,False,True,False
piecewise,0.0362291361547562,0.5069566307107676,0.785885545581964,True,False,True,False
