epoch,total,mle,pl,ode,ic,monotonic,min_slope,smoothness,baseline_ref
1,1.2441703081130981,-0.10049859434366226,5.377803802490234,0.0,0.0,0.002178369089961052,0.0,6.2859282223826085e-09,0.0
2,1.2318521738052368,-0.11404171586036682,5.377802848815918,0.0,0.0,0.01442901510745287,0.0,2.528760667530605e-08,0.0
3,1.2209728956222534,-0.12731494009494781,5.377803802490234,0.0,0.0,0.03836216777563095,0.0,5.5619235439507975e-08,0.0
4,1.2114373445510864,-0.14021186530590057,5.377803802490234,0.0,0.0,0.07197251915931702,0.0,9.458794636429957e-08,0.0
5,1.2030506134033203,-0.15258419513702393,5.377804279327393,0.0,0.0,0.11182311177253723,0.0,1.3784776342617988e-07,0.0
6,1.1955207586288452,-0.16427601873874664,5.377804279327393,0.0,0.0,0.15343880653381348,0.0,1.7997099632793834e-07,0.0
7,1.1885366439819336,-0.17518624663352966,5.377804279327393,0.0,0.0,0.19269733130931854,0.0,2.1629709578974143e-07,0.0
8,1.181833028793335,-0.18526971340179443,5.377803802490234,0.0,0.0,0.22649426758289337,0.0,2.43694870505351e-07,0.0
9,1.1752122640609741,-0.19452713429927826,5.377803802490234,0.0,0.0,0.2528585195541382,0.0,2.605074485018122e-07,0.0
10,1.1685491800308228,-0.2029999941587448,5.377803802490234,0.0,0.0,0.2709558308124542,0.0,2.664860687673354e-07,0.0
11,1.16178560256958,-0.2107604593038559,5.377804279327393,0.0,0.0,0.2809237539768219,0.0,2.624815920171386e-07,0.0
12,1.1549136638641357,-0.21789920330047607,5.377804279327393,0.0,0.0,0.2835933268070221,0.0,2.5009427417899133e-07,0.0
13,1.1479589939117432,-0.22451548278331757,5.377804279327393,0.0,0.0,0.2802113890647888,0.0,2.3128869486299664e-07,0.0
14,1.1409639120101929,-0.23071083426475525,5.377804279327393,0.0,0.0,0.27221712470054626,0.0,2.0812299794670253e-07,0.0
15,1.133975625038147,-0.23658539354801178,5.377804279327393,0.0,0.0,0.26108092069625854,0.0,1.8256348255363264e-07,0.0
16,1.1270358562469482,-0.24223598837852478,5.377804279327393,0.0,0.0,0.24819199740886688,0.0,1.563409455229703e-07,0.0
17,1.1201759576797485,-0.24775494635105133,5.377804279327393,0.0,0.0,0.23478494584560394,0.0,1.308781918396562e-07,0.0
18,1.1134132146835327,-0.2532286047935486,5.377804279327393,0.0,0.0,0.2218964844942093,0.0,1.0726696331175845e-07,0.0
19,1.1067506074905396,-0.2587360441684723,5.377804279327393,0.0,0.0,0.21034713089466095,0.0,8.62319780026155e-08,0.0
20,1.1001782417297363,-0.26434779167175293,5.377804279327393,0.0,0.0,0.20074217021465302,0.0,6.817457176566677e-08,0.0
21,1.0936764478683472,-0.27012401819229126,5.377804756164551,0.0,0.0,0.19348721206188202,0.0,5.32100159489346e-08,0.0
22,1.0872195959091187,-0.2761131823062897,5.377804279327393,0.0,0.0,0.188813254237175,0.0,4.1219756496957416e-08,0.0
23,1.0807819366455078,-0.28235042095184326,5.377804756164551,0.0,0.0,0.18680831789970398,0.0,3.191349762232676e-08,0.0
