epoch,total,mle,pl,ode,ic,monotonic
1,4.0570478439331055,0.6508153080940247,6.650573253631592,1.2190614938735962,0.5243692398071289,0.001585026504471898
2,4.031368255615234,0.6565428376197815,6.649433135986328,1.1913617849349976,0.5210067629814148,0.0009859445272013545
3,4.006381511688232,0.661937415599823,6.648296356201172,1.1646281480789185,0.5176717042922974,0.0007015880546532571
4,3.982039451599121,0.6671417355537415,6.647161483764648,1.1386889219284058,0.5143640041351318,0.0005449322634376585
5,3.958298921585083,0.6721088886260986,6.646027565002441,1.1135547161102295,0.5110824704170227,0.00046057155122980475
6,3.9351143836975098,0.6767582893371582,6.644896507263184,1.0892643928527832,0.5078252553939819,0.000423438468715176
7,3.9124374389648438,0.6810309886932373,6.643766403198242,1.0658339262008667,0.5045891404151917,0.0004206979356240481
8,3.890223741531372,0.6849015355110168,6.642637729644775,1.0432488918304443,0.5013691782951355,0.00044626230373978615
9,3.8684303760528564,0.688371479511261,6.6415114402771,1.021471381187439,0.49815991520881653,0.0004983473336324096
10,3.8470208644866943,0.6914559006690979,6.640387535095215,1.0004546642303467,0.494955450296402,0.0005784102831967175
11,3.8259594440460205,0.6941735744476318,6.639265060424805,0.9801508188247681,0.4917496144771576,0.0006908150971867144
12,3.8052163124084473,0.6965436935424805,6.638145446777344,0.9605156779289246,0.4885360300540924,0.0008430731249973178
13,3.784761667251587,0.6985835433006287,6.637026786804199,0.9415082931518555,0.4853084087371826,0.001046841382049024
14,3.764570474624634,0.700309157371521,6.635910987854004,0.9230912327766418,0.48206034302711487,0.0013201781548559666
15,3.7446188926696777,0.7017351388931274,6.634797096252441,0.9052294492721558,0.47878557443618774,0.0016923339571803808
16,3.724886417388916,0.7028777003288269,6.633685111999512,0.8878880143165588,0.475477933883667,0.002214363543316722
17,3.7053611278533936,0.7037568092346191,6.632575511932373,0.8710300326347351,0.4721316397190094,0.0029838494956493378
18,3.6860413551330566,0.7044035196304321,6.631468296051025,0.8546097278594971,0.4687410295009613,0.004201246425509453
19,3.6669540405273438,0.7048792243003845,6.630364418029785,0.8385560512542725,0.46530067920684814,0.006270434241741896
20,3.6481571197509766,0.7053250074386597,6.629262924194336,0.8227312564849854,0.4618054926395416,0.009793484583497047
21,3.6296749114990234,0.7060440182685852,6.6281633377075195,0.80687415599823,0.4582512378692627,0.01464687380939722
22,3.611323356628418,0.7074480056762695,6.627069473266602,0.7906716465950012,0.45463526248931885,0.018009983003139496
23,3.592949390411377,0.7095397114753723,6.625977993011475,0.7741528153419495,0.45095372200012207,0.018087143078446388
24,3.574643135070801,0.7120578289031982,6.624892234802246,0.7575299143791199,0.44720005989074707,0.016323111951351166
25,3.556507110595703,0.7146398425102234,6.623807907104492,0.741069495677948,0.4433667063713074,0.014790128916501999
26,3.5385076999664307,0.716992974281311,6.622723579406738,0.7249784469604492,0.4394475519657135,0.014077337458729744
27,3.520576238632202,0.718915581703186,6.62164306640625,0.7093890905380249,0.4354380965232849,0.014225528575479984
